coords,eco_dump_closest_km,eco_dump_less500m,eco_dump_0.5-1km,eco_dump_1-3km,eco_dump_3-5km,eco_dump_5-10km,eco_dump_10-15km
"('55.764764', '37.65116')",17.86081542013431,0,0,0,0,0,0
"('55.7651089', '37.6555295')",17.97781603134518,0,0,0,0,0,0
"('55.761923', '37.649633')",18.077564946301198,0,0,0,0,0,0
"('55.762505', '37.649651')",18.023101473348994,0,0,0,0,0,0
"('55.765949', '37.654224')",17.854639196842527,0,0,0,0,0,0
"('55.764101', '37.66044')",17.96770371466644,0,0,0,0,0,0
"('55.761558', '37.647298')",18.035538110521156,0,0,0,0,0,0
"('55.81244', '37.532196')",9.974449912526607,0,0,0,0,1,1
"('55.8098133', '37.5337395')",10.280998693317699,0,0,0,0,0,2
"('55.803833', '37.526123')",10.838402135848163,0,0,0,0,0,2
"('55.799932', '37.491907')",11.10585670245446,0,0,0,0,0,2
"('55.795226', '37.515263')",11.692051495437424,0,0,0,0,0,2
"('55.808674', '37.531666')",10.37720694188252,0,0,0,0,0,2
"('55.805817', '37.5289')",10.653646319727157,0,0,0,0,0,2
"('55.805002', '37.526618')",10.715868470194808,0,0,0,0,0,2
"('55.81152', '37.52616')",9.99746000869446,0,0,0,0,1,1
"('55.808178', '37.5327')",10.444729897260629,0,0,0,0,0,2
"('55.588649', '37.604448')",10.787738950037005,0,0,0,0,0,2
"('55.603303', '37.622073')",11.575763636582112,0,0,0,0,0,2
"('55.59546', '37.615542')",11.297192782043082,0,0,0,0,0,2
"('55.60078', '37.606136')",10.614255967418995,0,0,0,0,0,2
"('55.59224', '37.598447')",10.320491495966522,0,0,0,0,0,2
"('55.599423', '37.605167')",10.576665780145458,0,0,0,0,0,2
"('55.590267', '37.595869')",10.21841640165332,0,0,0,0,0,2
"('55.601549', '37.620896')",11.5247702919573,0,0,0,0,0,2
"('55.598039', '37.586733')",9.459577835229904,0,0,0,0,1,1
"('55.599138', '37.584137')",9.275821255602642,0,0,0,0,1,1
"('55.59137', '37.652634')",13.67961154494419,0,0,0,0,0,2
"('55.740289', '37.658796')",17.72436505100893,0,0,0,0,0,0
"('55.735824', '37.653469')",18.03779580674905,0,0,0,0,0,0
"('55.718557', '37.647908')",17.51375203171305,0,0,0,0,0,0
"('55.739073', '37.669091')",17.071394173903307,0,0,0,0,0,0
"('55.711767', '37.643345')",16.802896868255786,0,0,0,0,0,0
"('55.738176', '37.653173')",18.065540423634946,0,0,0,0,0,0
"('55.733827', '37.653604')",18.024513141963258,0,0,0,0,0,0
"('55.73581', '37.65939')",17.66595477853315,0,0,0,0,0,0
"('55.7116', '37.640327')",16.64620528520963,0,0,0,0,0,0
"('55.721264', '37.653873')",17.994263433148358,0,0,0,0,0,0
"('55.737248', '37.675172')",16.68060366744068,0,0,0,0,0,0
"('55.710332', '37.643129')",16.689946291118154,0,0,0,0,0,0
"('55.731262', '37.666036')",17.241322838859126,0,0,0,0,0,0
"('55.727384', '37.652382')",18.104462425894138,0,0,0,0,0,0
"('55.73644', '37.673546')",16.77934063550025,0,0,0,0,0,0
"('55.73348', '37.660126')",17.614273476615924,0,0,0,0,0,0
"('55.73889', '37.66663')",17.224766296405456,0,0,0,0,0,0
"('55.740304', '37.662264')",17.506984682972647,0,0,0,0,0,0
"('55.7226109', '37.6458793')",17.721679344553863,0,0,0,0,0,0
"('55.749588', '37.589745')",17.703380689967677,0,0,0,0,0,0
"('55.7415784', '37.5864977')",16.871079366431935,0,0,0,0,0,0
"('55.74224', '37.585035')",16.88086524041271,0,0,0,0,0,0
"('55.736458', '37.599678')",16.894153119841285,0,0,0,0,0,0
"('55.7385165', '37.588639')",16.667241504962007,0,0,0,0,0,0
"('55.739554', '37.597414')",17.083670905255428,0,0,0,0,0,0
"('55.760414', '37.40652')",16.17634072454772,0,0,0,0,0,0
"('55.745083', '37.40912')",14.462037098534456,0,0,0,0,0,1
"('55.747566', '37.407645')",14.747598204890476,0,0,0,0,0,1
"('55.757009', '37.411472')",15.766104792509669,0,0,0,0,0,0
"('55.763209', '37.410583')",16.100141421077023,0,0,0,0,0,0
"('55.754289', '37.409352')",15.478738788230103,0,0,0,0,0,0
"('55.765789', '37.4098294')",15.845283307844623,0,0,0,0,0,0
"('55.765635', '37.405471')",15.956080770821998,0,0,0,0,0,0
"('55.755642', '37.40946')",15.627754789373677,0,0,0,0,0,0
"('55.761796', '37.410026')",16.260187815603583,0,0,0,0,0,0
"('55.770056', '37.410879')",15.376302982962489,0,0,0,0,0,0
"('55.750368', '37.413601')",15.01725021619669,0,0,0,0,0,0
"('55.745787', '37.426303')",14.453293857650838,0,0,0,0,0,1
"('55.743573', '37.396515')",14.411018305896672,0,0,0,0,0,1
"('55.727116', '37.457745')",12.435498863493564,0,0,0,0,0,1
"('55.7355823', '37.4076525')",13.42423580294129,0,0,0,0,0,1
"('55.7225556', '37.4288862')",11.862303416042035,0,0,0,0,0,1
"('55.801197', '37.3978')",12.559415653641828,0,0,0,0,0,2
"('55.71104', '37.39654')",10.861568228640369,0,0,0,0,0,2
"('55.731693', '37.45389')",12.91896716375021,0,0,0,0,0,1
"('55.736615', '37.466009')",13.549445876551482,0,0,0,0,0,1
"('55.756336', '37.406908')",15.722556964305612,0,0,0,0,0,0
"('55.740223', '37.475109')",14.035892388316475,0,0,0,0,0,1
"('55.772416', '37.473024')",14.23771781526025,0,0,0,0,0,1
"('55.809925', '37.412487')",11.26684492977103,0,0,0,0,0,2
"('55.736855', '37.408714')",13.556001080730736,0,0,0,0,0,1
"('55.755325', '37.40681')",15.611505120122947,0,0,0,0,0,0
"('55.732986', '37.425405')",13.032345693820723,0,0,0,0,0,1
"('55.760545', '37.410969')",16.160990117205625,0,0,0,0,0,0
"('55.743512', '37.422099')",14.214256875920281,0,0,0,0,0,1
"('55.7417592', '37.4025916')",14.150081205400486,0,0,0,0,0,1
"('55.760302', '37.419197')",16.091470106413105,0,0,0,0,0,0
"('55.7874823', '37.3596301')",15.119347821269654,0,0,0,0,0,0
"('55.755003', '37.405435')",15.586398223849645,0,0,0,0,0,0
"('55.769955', '37.41777')",15.24319129476298,0,0,0,0,0,0
"('55.741323', '37.417733')",13.991111349618905,0,0,0,0,0,1
"('55.770897', '37.37809')",16.117781559927135,0,0,0,0,0,0
"('55.746122', '37.405094')",14.60864597958504,0,0,0,0,0,1
"('55.7602', '37.416477')",16.09240138288189,0,0,0,0,0,0
"('55.7505', '37.405155')",15.091326750203814,0,0,0,0,0,0
"('55.741946', '37.411912')",14.095169985724306,0,0,0,0,0,1
"('55.744308', '37.419521')",14.313661988056468,0,0,0,0,0,1
"('55.767616', '37.41175')",15.613118963430153,0,0,0,0,0,0
"('55.75896', '37.419476')",15.94122328050397,0,0,0,0,0,0
"('55.756786', '37.418362')",15.704553292328082,0,0,0,0,0,0
"('55.739544', '37.415047')",13.808972533887003,0,0,0,0,0,1
"('55.7414918', '37.4195197')",14.000982592028931,0,0,0,0,0,1
"('55.743461', '37.395563')",14.40923413217549,0,0,0,0,0,1
"('55.74388', '37.413673')",14.29785515436199,0,0,0,0,0,1
"('55.678118', '37.603514')",12.535512245518943,0,0,0,0,0,1
"('55.686985', '37.589733')",12.447393130144256,0,0,0,0,0,1
"('55.678074', '37.59825')",12.260978992435728,0,0,0,0,0,1
"('55.7040368', '37.6132897')",14.814221862194403,0,0,0,0,0,1
"('55.682108', '37.594135')",12.320011438707015,0,0,0,0,0,1
"('55.7038995', '37.6133851')",14.808375067081132,0,0,0,0,0,1
"('55.6897837', '37.5926883')",12.791540327219977,0,0,0,0,0,1
"('55.676189', '37.599453')",12.203395983409008,0,0,0,0,0,1
"('55.675666', '37.592797')",11.826091838835776,0,0,0,0,0,1
"('55.680889', '37.595932')",12.327730065863037,0,0,0,0,0,1
"('55.68331', '37.588593')",12.130217479596478,0,0,0,0,0,1
"('55.678138', '37.594953')",12.096456928607672,0,0,0,0,0,1
"('55.6852941', '37.5919965')",12.435791795603636,0,0,0,0,0,1
"('55.681407', '37.584137')",11.779102056123342,0,0,0,0,0,1
"('55.679925', '37.598573')",12.397616666788565,0,0,0,0,0,1
"('55.765113', '37.615237')",16.719983959087433,0,0,0,0,0,0
"('55.768861', '37.616333')",16.377500290213238,0,0,0,0,0,0
"('55.761674', '37.651035')",18.147567710392842,0,0,0,0,0,0
"('55.766491', '37.622333')",16.784938220078605,0,0,0,0,0,0
"('55.737542', '37.641135')",18.684741224463266,0,0,0,0,0,0
"('55.76002', '37.64115')",17.986174059080177,0,0,0,0,0,0
"('55.716281', '37.769458')",10.869939532794726,0,0,0,0,0,2
"('55.706293', '37.771544')",10.966473373898037,0,0,0,0,0,2
"('55.7016731', '37.810541')",8.794065131531145,0,0,0,0,2,2
"('55.713025', '37.751367')",12.050309837039253,0,0,0,0,0,2
"('55.70913', '37.789375')",9.802176531783322,0,0,0,0,1,2
"('55.707339', '37.785656')",10.07920386813682,0,0,0,0,0,3
"('55.708694', '37.791378')",9.692664242489778,0,0,0,0,1,2
"('55.721779', '37.73757')",12.789897488327544,0,0,0,0,0,2
"('55.712558', '37.741172')",12.690897812852796,0,0,0,0,0,2
"('55.697549', '37.753901')",12.303139917273743,0,0,0,0,0,2
"('55.711022', '37.774825')",10.644087031047885,0,0,0,0,0,2
"('55.71302', '37.77447')",10.62150211474643,0,0,0,0,0,2
"('55.710236', '37.78581')",9.990017042157898,0,0,0,0,1,2
"('55.707554', '37.791225')",9.735340218874528,0,0,0,0,1,2
"('55.700836', '37.791954')",9.919547125516214,0,0,0,0,1,2
"('55.7013325', '37.8085481')",8.924485195675317,0,0,0,0,1,3
"('55.703048', '37.752652')",12.20699079164961,0,0,0,0,0,2
"('55.719551', '37.733796')",13.048521296814812,0,0,0,0,0,1
"('55.7155', '37.734074')",13.08358908342142,0,0,0,0,0,2
"('55.682864', '37.854225')",6.819649614923896,0,0,0,0,2,3
"('55.7131028', '37.9460569')",1.8482488610713288,0,0,1,2,3,2
"('55.69585', '37.745377')",12.871281828607017,0,0,0,0,0,2
"('55.759068', '37.804413')",9.098558989725268,0,0,0,0,1,2
"('55.720626', '37.736393')",12.87467428961027,0,0,0,0,0,2
"('55.713826', '37.750712')",12.076346829041903,0,0,0,0,0,2
"('55.716671', '37.751071')",12.007497713861834,0,0,0,0,0,2
"('55.704727', '37.745304')",12.609181317398066,0,0,0,0,0,2
"('55.709703', '37.773442')",10.760657654244833,0,0,0,0,0,2
"('55.727455', '37.45036')",12.431030221405932,0,0,0,0,0,1
"('55.718816', '37.426186')",11.454334644922037,0,0,0,0,0,1
"('55.7003333', '37.3947427')",9.723523809637166,0,0,0,0,1,1
"('55.7226001', '37.4354938')",11.858475291573027,0,0,0,0,0,1
"('55.7100596', '37.3993136')",10.71623368285849,0,0,0,0,0,2
"('55.716174', '37.441413')",11.14782045799243,0,0,0,0,0,1
"('55.712832', '37.398123')",11.033787785769727,0,0,0,0,0,2
"('55.7234715', '37.433165')",11.956913476037654,0,0,0,0,0,1
"('55.718032', '37.496631')",11.970521324978051,0,0,0,0,0,1
"('55.72001', '37.442623')",11.5771476412132,0,0,0,0,0,1
"('55.718147', '37.424749')",11.38531425811019,0,0,0,0,0,1
"('55.73111', '37.452678')",12.847912684218986,0,0,0,0,0,1
"('55.720489', '37.450987')",11.66068836249145,0,0,0,0,0,1
"('55.734207', '37.454465')",13.200948219088849,0,0,0,0,0,1
"('55.717281', '37.414025')",11.352051924410144,0,0,0,0,0,1
"('55.72124', '37.426556')",11.722592198955338,0,0,0,0,0,1
"('55.728124', '37.452067')",12.513449370606198,0,0,0,0,0,1
"('55.73701', '37.435178')",13.462897363886304,0,0,0,0,0,1
"('55.729554', '37.43446')",12.633082558649587,0,0,0,0,0,1
"('55.726244', '37.467536')",12.421877742040898,0,0,0,0,0,1
"('55.723967', '37.437173')",12.010750694979084,0,0,0,0,0,1
"('55.7211809', '37.4297068')",11.707457213826572,0,0,0,0,0,1
"('55.725555', '37.463825')",12.31098155454149,0,0,0,0,0,1
"('55.724271', '37.44691')",12.06337327013062,0,0,0,0,0,1
"('55.724754', '37.434647')",12.098586983043099,0,0,0,0,0,1
"('55.724007', '37.45476')",12.071841656977561,0,0,0,0,0,1
"('55.721949', '37.426977')",11.800096768063918,0,0,0,0,0,1
"('55.722588', '37.452103')",11.899359325746275,0,0,0,0,0,1
"('55.724165', '37.47624')",12.293945075271775,0,0,0,0,0,1
"('55.7140074', '37.4342459')",10.902388825523197,0,0,0,0,0,1
"('55.735657', '37.432537')",13.314076253245286,0,0,0,0,0,1
"('55.7207169', '37.4588989')",11.736198857627844,0,0,0,0,0,1
"('55.7068658', '37.3981247')",10.38637874325778,0,0,0,0,0,2
"('55.728576', '37.434325')",12.524274950288033,0,0,0,0,0,1
"('55.719318', '37.445779')",11.508873751680317,0,0,0,0,0,1
"('55.7181046', '37.3990861')",11.595148683099579,0,0,0,0,0,1
"('55.722421', '37.425468')",11.857598406675772,0,0,0,0,0,1
"('55.7573', '37.65146')",18.385822227163075,0,0,0,0,0,0
"('55.759755', '37.655023')",18.210463696579815,0,0,0,0,0,0
"('55.7642819', '37.6599564')",18.00152453257899,0,0,0,0,0,0
"('55.752911', '37.655688')",18.052187205437118,0,0,0,0,0,0
"('55.761305', '37.65629')",18.163065095454762,0,0,0,0,0,0
"('55.7533075', '37.6688339')",17.24068551639929,0,0,0,0,0,0
"('55.755353', '37.668615')",17.28811342126059,0,0,0,0,0,0
"('55.7642852', '37.659961')",18.00131677609432,0,0,0,0,0,0
"('55.751903', '37.664069')",17.515723477714122,0,0,0,0,0,0
"('55.763032', '37.657808')",18.10591774491884,0,0,0,0,0,0
"('55.759957', '37.656901')",18.09831986299416,0,0,0,0,0,0
"('55.644882', '37.702679')",16.68851291085504,0,0,0,0,0,0
"('55.650866', '37.71512')",15.791039499956584,0,0,0,0,0,0
"('55.645121', '37.718911')",15.684535998792567,0,0,0,0,0,0
"('55.644196', '37.722794')",15.46947807808168,0,0,0,0,0,0
"('55.646015', '37.722999')",15.41160277964439,0,0,0,0,0,0
"('55.645866', '37.716206')",15.83285480548034,0,0,0,0,0,0
"('55.64761', '37.720223')",15.545004693332482,0,0,0,0,0,0
"('55.7567884', '37.780454')",10.45206745372491,0,0,0,0,0,2
"('55.74833', '37.797054')",9.21263241422866,0,0,0,0,1,2
"('55.75141', '37.78573')",9.9813409608736,0,0,0,0,1,1
"('55.75918', '37.796986')",9.542030730995922,0,0,0,0,1,2
"('55.744476', '37.79976')",8.965178765926881,0,0,0,0,1,2
"('55.74419', '37.803318')",8.739541253528754,0,0,0,0,1,2
"('55.739878', '37.778847')",10.200907553273487,0,0,0,0,0,2
"('55.760727', '37.776592')",10.811119271655791,0,0,0,0,0,2
"('55.740973', '37.78253')",9.983361193053474,0,0,0,0,1,1
"('55.763126', '37.78561')",10.362328053542798,0,0,0,0,0,2
"('55.748113', '37.796445')",9.245051435793357,0,0,0,0,1,2
"('55.77836', '37.83774')",8.156939113177785,0,0,0,0,1,2
"('55.758114', '37.776008')",10.76113369073233,0,0,0,0,0,2
"('55.7438104', '37.8026969')",8.771067571126572,0,0,0,0,1,2
"('55.757885', '37.787785')",10.04575524276184,0,0,0,0,0,2
"('55.748138', '37.785108')",9.94345999489739,0,0,0,0,1,1
"('55.7471445', '37.8269653')",7.352779693649526,0,0,0,0,1,4
"('55.756356', '37.777931')",10.591629515123133,0,0,0,0,0,2
"('55.746845', '37.826855')",7.351446514984978,0,0,0,0,1,4
"('55.75748', '37.77315')",10.91432716763494,0,0,0,0,0,2
"('55.746292', '37.79104')",9.53943894534866,0,0,0,0,1,2
"('55.74352', '37.799213')",8.98201745099747,0,0,0,0,1,2
"('55.7584029', '37.795835')",9.582503577391284,0,0,0,0,1,2
"('55.75805', '37.791206')",9.846464091272626,0,0,0,0,1,2
"('55.75017', '37.794758')",9.397903067813887,0,0,0,0,1,2
"('55.740993', '37.823314')",7.443136575565326,0,0,0,0,1,3
"('55.74661', '37.796616')",9.201624908491828,0,0,0,0,1,2
"('55.762642', '37.836447')",7.422434846265064,0,0,0,0,1,4
"('55.7406452', '37.5232682')",14.910728756928613,0,0,0,0,0,1
"('55.741399', '37.522099')",14.962063871639288,0,0,0,0,0,1
"('55.730786', '37.467949')",12.92537315070105,0,0,0,0,0,1
"('55.735434', '37.4726454')",13.483988800248786,0,0,0,0,0,1
"('55.737684', '37.521156')",14.555349899036235,0,0,0,0,0,1
"('55.735809', '37.525028')",14.453900570883185,0,0,0,0,0,1
"('55.735941', '37.527444')",14.526861051050165,0,0,0,0,0,1
"('55.741475', '37.535826')",15.302986715032546,0,0,0,0,0,0
"('55.740446', '37.52492')",14.928661068878304,0,0,0,0,0,1
"('55.7375835', '37.5163839')",14.437285592800496,0,0,0,0,0,1
"('55.737507', '37.518371')",14.473502718674725,0,0,0,0,0,1
"('55.73296', '37.538125')",14.507052282970015,0,0,0,0,0,1
"('55.736549', '37.526151')",14.557221515432458,0,0,0,0,0,1
"('55.736508', '37.522054')",14.454704041844371,0,0,0,0,0,1
"('55.735596', '37.519539')",14.30181626788852,0,0,0,0,0,1
"('55.7368186', '37.531715')",14.724273386724603,0,0,0,0,0,1
"('55.735393', '37.522117')",14.341160472393069,0,0,0,0,0,1
"('55.73926', '37.549363')",15.45195019523674,0,0,0,0,0,0
"('55.737725', '37.540721')",15.055195469700681,0,0,0,0,0,0
"('55.736199', '37.523258')",14.451356603785014,0,0,0,0,0,1
"('55.878536', '37.479115')",2.569254193716302,0,0,1,1,1,2
"('55.878576', '37.484298')",2.4523863134333466,0,0,1,1,1,2
"('55.709698', '37.61238')",15.204594609818288,0,0,0,0,0,0
"('55.706203', '37.585727')",13.75704079539707,0,0,0,0,0,1
"('55.694758', '37.562191')",11.816851116049335,0,0,0,0,0,1
"('55.707852', '37.606685')",14.805039852775025,0,0,0,0,0,1
"('55.710809', '37.610404')",15.20283686588022,0,0,0,0,0,0
"('55.710327', '37.589347')",14.248204694573557,0,0,0,0,0,1
"('55.711087', '37.597675')",14.668733685649688,0,0,0,0,0,1
"('55.710692', '37.607448')",15.062469864653428,0,0,0,0,0,0
"('55.71286', '37.615856')",15.60700842267273,0,0,0,0,0,0
"('55.71305', '37.596228')",14.764641609935323,0,0,0,0,0,1
"('55.69107', '37.560188')",11.429576624196823,0,0,0,0,0,1
"('55.689563', '37.561949')",11.38453432079846,0,0,0,0,0,1
"('55.708663', '37.590255')",14.151575978130278,0,0,0,0,0,1
"('55.695047', '37.579391')",12.583662759228202,0,0,0,0,0,1
"('55.694246', '37.570573')",12.136017195405119,0,0,0,0,0,1
"('55.714405', '37.61018')",15.478131135661782,0,0,0,0,0,0
"('55.7100458', '37.6088908')",15.075480702225992,0,0,0,0,0,0
"('55.718111', '37.596363')",15.186697954896568,0,0,0,0,0,0
"('55.717842', '37.603163')",15.45209838338167,0,0,0,0,0,0
"('55.686375', '37.848045')",7.249948111667863,0,0,0,0,2,3
"('55.685947', '37.84607')",7.366777549051485,0,0,0,0,2,3
"('55.569064', '37.581953')",10.303365249626427,0,0,0,0,0,2
"('55.566247', '37.583787')",10.494581169823647,0,0,0,0,0,2
"('55.566063', '37.578469')",10.162316666902637,0,0,0,0,0,2
"('55.558641', '37.559308')",9.083822603996744,0,0,0,0,2,0
"('55.565855', '37.580346')",10.282387805479372,0,0,0,0,0,2
"('55.564969', '37.579672')",10.249880928441778,0,0,0,0,0,2
"('55.607316', '37.591503')",9.615143702587325,0,0,0,0,1,1
"('55.763275', '37.716927')",14.49116887796818,0,0,0,0,0,1
"('55.764202', '37.716442')",14.546407323604845,0,0,0,0,0,1
"('55.764886', '37.711617')",14.85869522083841,0,0,0,0,0,1
"('55.720923', '37.68843')",15.876104992849346,0,0,0,0,0,0
"('55.761154', '37.7025')",15.317399823508126,0,0,0,0,0,0
"('55.764465', '37.701978')",15.433616116177458,0,0,0,0,0,0
"('55.77192', '37.71317')",14.98247799443239,0,0,0,0,0,1
"('55.771818', '37.705185')",15.457549185608753,0,0,0,0,0,0
"('55.75825', '37.710548')",14.755330448603093,0,0,0,0,0,1
"('55.76227', '37.71203')",14.762667505287357,0,0,0,0,0,1
"('55.764755', '37.704197')",15.306271602160303,0,0,0,0,0,0
"('55.89496', '37.53006')",1.9452784806346668,0,0,2,0,2,1
"('55.894248', '37.526124')",1.846458741374922,0,0,2,0,2,1
"('55.904887', '37.550765')",2.6597601113134446,0,0,1,1,1,3
"('55.8882495', '37.5261675')",2.2119565365301113,0,0,2,0,2,1
"('55.886393', '37.54012')",3.060138203966515,0,0,0,2,0,2
"('55.906456', '37.55019')",2.6099845618491275,0,0,1,1,1,3
"('55.883303', '37.53632')",3.05034499164256,0,0,0,2,0,2
"('55.905068', '37.547926')",2.4810528169298025,0,0,2,0,2,2
"('55.901056', '37.554753')",2.9817962191754015,0,0,1,1,1,3
"('55.865642', '37.534658')",4.464904099783906,0,0,0,2,0,2
"('55.84675', '37.582493')",7.955684739357449,0,0,0,0,2,0
"('55.854315', '37.410439')",7.343912228154968,0,0,0,0,2,0
"('55.889043', '37.54065')",2.87947611803825,0,0,2,0,2,1
"('55.897079', '37.541296')",2.3594913878594377,0,0,2,0,2,2
"('55.892345', '37.541395')",2.6646550279755803,0,0,2,0,2,1
"('55.884832', '37.526618')",2.4748148232499876,0,0,2,0,2,1
"('55.893213', '37.539266')",2.5004153937415636,0,0,2,0,2,1
"('55.89407', '37.53905')",2.429934131862476,0,0,2,0,2,1
"('55.888422', '37.527301')",2.258943593974733,0,0,2,0,2,1
"('55.884292', '37.540147')",3.1828931671358776,0,0,0,2,0,2
"('55.9023951', '37.5556266')",3.002735485408222,0,0,0,2,0,4
"('55.841387', '37.547737')",7.23167225849305,0,0,0,0,2,0
"('55.843267', '37.544117')",6.945520744764414,0,0,0,0,2,0
"('55.844445', '37.562685')",7.398591627500841,0,0,0,0,2,0
"('55.840689', '37.548393')",7.319525440999922,0,0,0,0,2,0
"('55.843555', '37.553073')",7.171030981551345,0,0,0,0,2,0
"('55.732884', '37.483355')",13.33794279981615,0,0,0,0,0,1
"('55.779413', '37.513709')",13.435641272172512,0,0,0,0,0,2
"('55.779975', '37.615722')",15.266616981135831,0,0,0,0,0,0
"('55.804182', '37.750128')",14.343928480920669,0,0,0,0,0,1
"('55.8083718', '37.7603483')",14.048923351646879,0,0,0,0,0,1
"('55.8077552', '37.7580201')",14.133208803012883,0,0,0,0,0,1
"('55.803069', '37.762776')",13.601530147654538,0,0,0,0,0,1
"('55.8051696', '37.7553')",14.12322556607975,0,0,0,0,0,1
"('55.80585', '37.75117')",14.383580595358087,0,0,0,0,0,1
"('55.8080481', '37.7591084')",14.093928021755003,0,0,0,0,0,1
"('55.797066', '37.725382')",15.346984103139649,0,0,0,0,0,0
"('55.808412', '37.77087')",13.50694298641273,0,0,0,0,0,1
"('55.811032', '37.772442')",13.597603638532263,0,0,0,0,0,1
"('55.80817', '37.765533')",13.766656166105355,0,0,0,0,0,1
"('55.8057205', '37.7538038')",14.235278609798733,0,0,0,0,0,1
"('55.799372', '37.764455')",13.297965177131191,0,0,0,0,0,1
"('55.797273', '37.727039')",15.26278010469286,0,0,0,0,0,0
"('55.82888', '37.56953')",9.100625002715473,0,0,0,0,2,0
