coords,edu_prof_closest_km,edu_prof_less500m,edu_prof_0.5-1km,edu_prof_1-3km,edu_prof_3-5km,edu_prof_5-10km,edu_prof_10-15km
"('55.801536', '37.636715')",0.48164977306609325,1,0,7,10,25,20
"('55.806565', '37.642662')",0.9043721783850535,0,1,5,12,21,24
"('55.815556', '37.624374')",1.222097671731259,0,0,7,9,21,23
"('55.816045', '37.627247')",1.2666880140867716,0,0,6,11,19,25
"('55.8145435', '37.6248368')",1.106671790695683,0,0,7,9,22,22
"('55.8158484', '37.6282409')",1.2475382586334165,0,0,6,11,20,24
"('55.812216', '37.632368')",0.9080945426658089,0,1,5,11,22,23
"('55.810602', '37.632098')",0.73729110391225,0,1,5,11,22,23
"('55.8064017', '37.6481266')",1.218711174561918,0,0,7,9,24,20
"('55.809904', '37.635081')",0.7771545982846292,0,1,5,12,21,24
"('55.810688', '37.63676')",0.9097572554147931,0,1,5,12,21,24
"('55.8039169', '37.6292881')",0.039931058603895425,1,1,7,11,24,21
"('55.806545', '37.632107')",0.36904620307692415,1,0,6,12,21,24
"('55.806545', '37.632107')",0.36904620307692415,1,0,6,12,21,24
"('55.808948', '37.638')",0.8184053235672514,0,1,5,12,21,24
"('55.806499', '37.643911')",0.9732884072401349,0,1,5,11,22,23
"('55.632825', '37.744549')",1.6726799677916833,0,0,6,2,15,16
"('55.632825', '37.744549')",1.6726799677916833,0,0,6,2,15,16
"('55.6339225', '37.7472722')",1.8823443290068982,0,0,6,2,14,17
"('55.63254', '37.762471')",2.615054687879888,0,0,2,6,9,20
"('55.633953', '37.761078')",2.6069152356397236,0,0,2,6,9,22
"('55.633537', '37.760845')",2.572405498283153,0,0,2,6,9,21
"('55.637333', '37.77095')",3.3328059338063687,0,0,0,8,7,23
"('55.632139', '37.755392')",2.195910791304242,0,0,3,5,10,20
"('55.635157', '37.746624')",1.9450371895652072,0,0,6,2,15,16
"('55.635157', '37.746624')",1.9450371895652072,0,0,6,2,15,16
"('55.636356', '37.747639')",2.0847113838091906,0,0,4,4,13,18
"('55.663918', '37.751772')",0.3203944361560673,1,2,2,5,18,15
"('55.69559', '37.604717')",0.5863318433992815,0,1,10,5,20,24
"('55.625755', '37.722882')",0.3313252123768224,1,1,5,5,11,15
"('55.6201123', '37.7485915')",1.0802525505453608,0,0,5,1,15,9
"('55.679991', '37.68447')",0.2834239274216551,1,1,5,7,20,19
"('55.601203', '37.727553')",1.3193296705737982,0,0,5,3,13,7
"('55.644008', '37.712542')",0.3218105804908832,1,0,5,6,14,18
"('55.619118', '37.72502')",0.36621862791975773,1,2,3,7,9,14
"('55.6499812', '37.738784')",1.796804754638143,0,0,4,5,15,17
"('55.64665', '37.657637')",1.6902584720496954,0,0,3,10,11,23
"('55.652496', '37.745007')",1.6535101351605144,0,0,4,5,15,17
"('55.678047', '37.6773')",0.7823912090672634,0,2,5,8,17,22
"('55.641854', '37.763827')",2.871632905865989,0,0,2,6,11,20
"('55.639517', '37.755491')",2.6840027204732184,0,0,2,6,11,20
"('55.637714', '37.76347')",2.951944527749205,0,0,1,7,8,23
"('55.639517', '37.755491')",2.6840027204732184,0,0,2,6,11,20
"('55.6413', '37.767582')",2.995380200952304,0,0,1,7,8,23
"('55.633658', '37.753928')",2.2016822823173485,0,0,3,5,10,21
"('55.629684', '37.745367')",1.5108115822048656,0,0,6,2,14,13
"('55.636824', '37.764995')",2.979580819349757,0,0,1,7,8,23
"('55.637592', '37.76461')",3.004429640448769,0,0,0,8,7,24
"('55.537801', '37.503971')",6.061850066003485,0,0,0,0,2,10
"('55.659414', '37.759569')",0.928450772498885,0,1,3,4,16,17
"('55.645426', '37.733707')",1.4563008644610014,0,0,5,4,16,16
"('55.6482618', '37.7208167')",0.6500311164130756,0,1,4,6,14,18
"('55.62235', '37.737614')",0.8036030876439552,0,1,4,4,12,12
"('55.65431', '37.763728')",1.5541009131157386,0,0,4,3,16,16
"('55.616661', '37.745322')",0.6647841009135049,0,1,4,2,14,9
"('55.688061', '37.7176547')",0.9454947170395761,0,1,5,5,24,14
"('55.618898', '37.719163')",0.3080041310701909,2,2,3,7,9,14
"('55.63636', '37.657097')",0.6045102064422324,0,1,1,12,8,19
"('55.635889', '37.76592')",2.9777721611213517,0,0,1,7,8,22
"('55.634237', '37.748601')",1.9689065406977118,0,0,6,2,14,17
"('55.60817', '37.72758')",0.684425263325237,0,1,4,5,11,11
"('55.593726', '37.53826')",3.0108880463004617,0,0,0,2,10,11
"('55.592744', '37.668713')",0.43687424821989895,1,0,6,5,11,10
"('55.674631', '37.51344')",0.7297468102169465,0,2,0,5,14,22
"('55.616676', '37.497063')",0.7662635363558119,0,1,0,1,8,15
"('55.889816', '37.663322')",0.5300023646829626,0,1,2,4,13,19
"('55.77557', '37.498096')",0.10438621378095841,1,0,4,11,17,25
"('55.720956', '37.811016')",2.3962360198695545,0,0,1,8,16,20
"('55.67145', '37.766468')",0.33275059786025085,1,2,2,4,19,15
"('55.632526', '37.67765')",1.5986144342527542,0,0,6,6,14,13
"('55.896161', '37.612811')",0.9506491416258099,0,1,3,2,12,20
"('55.88001', '37.59277')",0.33633100589771964,1,0,3,5,13,19
"('55.876293', '37.580788')",0.8874608296955625,0,1,3,5,16,17
"('55.887276', '37.615047')",0.8259785926064469,0,1,3,3,13,19
"('55.900829', '37.589051')",0.7380882013918454,0,1,2,4,10,21
"('55.8798634', '37.5972609')",0.09044215581487021,1,0,3,5,12,20
"('55.89701', '37.600998')",0.7293458611592075,0,1,2,3,11,20
"('55.897686', '37.582394')",0.6077681956246984,0,1,3,4,10,21
"('55.900829', '37.589051')",0.7380882013918454,0,1,2,4,10,21
"('55.896171', '37.618498')",0.6687118894933431,0,1,2,3,11,21
"('55.902858', '37.574543')",1.3593753529827861,0,0,3,3,11,19
"('55.891182', '37.603416')",0.8531963477560901,0,1,3,3,12,20
"('55.892092', '37.621902')",0.2536063759096629,1,0,3,2,13,19
"('55.898866', '37.625424')",0.7772473704330494,0,1,2,2,12,20
"('55.899199', '37.605652')",1.10089521934489,0,0,3,2,11,20
"('55.900547', '37.61407')",1.2194674996255932,0,0,3,2,11,21
"('55.90435', '37.58175')",1.2379310904560121,0,0,3,3,11,19
"('55.90553', '37.57319')",1.6366170308885126,0,0,3,2,12,16
"('55.8798634', '37.5972609')",0.09044215581487021,1,0,3,5,12,20
"('55.890007', '37.605481')",1.019864300385431,0,0,4,2,13,19
"('55.898866', '37.625424')",0.7772473704330494,0,1,2,2,12,20
"('55.907279', '37.567455')",2.0212281752360606,0,0,3,2,12,14
"('55.89237', '37.577418')",0.7897797509782931,0,1,2,5,11,21
"('55.881226', '37.583374')",0.6892969504414107,0,2,3,5,14,17
"('55.896626', '37.594494')",0.3688830059477117,1,0,3,4,10,21
"('55.898866', '37.625424')",0.7772473704330494,0,1,2,2,12,20
"('55.887836', '37.615784')",0.7531336668053458,0,1,3,3,13,19
"('55.894844', '37.583355')",0.4150521035803252,1,0,4,3,11,20
"('55.892006', '37.613826')",0.7577192290917415,0,1,3,2,13,19
"('55.89137', '37.58552')",0.36367914758595365,1,0,4,3,12,19
"('55.890163', '37.584946')",0.48580750540797735,1,0,4,3,12,19
"('55.905357', '37.575756')",1.523376307380167,0,0,3,2,12,17
"('55.898866', '37.625424')",0.7772473704330494,0,1,2,2,12,20
"('55.90627', '37.567528')",1.938677016212428,0,0,3,2,12,16
"('55.900433', '37.608994')",1.3507740120515708,0,0,4,1,12,19
"('55.881226', '37.583374')",0.6892969504414107,0,2,3,5,14,17
"('55.892844', '37.577606')",0.7711210689181945,0,1,2,5,11,20
"('55.883244', '37.59594')",0.31024141365017366,1,0,3,5,11,21
"('55.895966', '37.570446')",1.2322262342236407,0,0,3,3,13,18
"('55.893808', '37.577376')",0.7820106255817592,0,1,2,5,9,22
"('55.894667', '37.590057')",0.05114121080455596,1,0,4,3,11,20
"('55.893713', '37.629421')",0.2600942573000722,1,0,3,2,13,19
"('55.886086', '37.592472')",0.6938626866033837,0,1,3,4,12,20
"('55.888966', '37.598743')",0.7271408956247062,0,1,2,5,10,22
"('55.904367', '37.589069')",1.1312996425831967,0,0,3,3,11,19
"('55.843414', '37.566072')",0.17042946720412983,1,0,4,7,22,17
"('55.679311', '37.44727')",0.8229196606274161,0,1,0,3,7,21
"('55.694454', '37.470581')",1.789086717033628,0,0,1,3,11,24
"('55.698004', '37.474411')",2.197203699939244,0,0,1,3,15,21
"('55.693622', '37.469189')",1.6694387894944018,0,0,1,3,11,23
"('55.6988776', '37.4683463')",1.9547444716647986,0,0,1,3,13,24
"('55.689918', '37.47024')",1.600781707388224,0,0,1,3,11,23
"('55.692745', '37.453403')",0.8091522509209313,0,1,0,3,9,23
"('55.698622', '37.474517')",2.2413755646676363,0,0,1,3,15,22
"('55.70595', '37.47959')",2.3028057813772227,0,0,1,3,16,21
"('55.699393', '37.468928')",2.020426899072332,0,0,1,3,13,24
"('55.699981', '37.466479')",1.9573088449287763,0,0,1,3,13,24
"('55.698622', '37.474517')",2.2413755646676363,0,0,1,3,15,22
"('55.696423', '37.47377')",2.070202994658851,0,0,1,3,13,23
"('55.713496', '37.487469')",2.1134058311619355,0,0,2,2,19,20
"('55.689035', '37.46997')",1.5677115617922086,0,0,1,2,12,22
"('55.699393', '37.468928')",2.020426899072332,0,0,1,3,13,24
"('55.69408', '37.477095')",2.1461932001904023,0,0,2,2,13,21
"('55.698004', '37.474411')",2.197203699939244,0,0,1,3,15,21
"('55.702323', '37.463035')",2.028717332366938,0,0,1,2,15,22
"('55.739404', '37.739899')",0.07730774314066448,2,0,5,8,24,17
"('55.704327', '37.780437')",1.201588372851744,0,0,5,1,26,12
"('55.856982', '37.637569')",1.836330786759496,0,0,3,5,18,18
"('55.647465', '37.610672')",0.7539037685000277,0,1,2,7,14,16
"('55.873541', '37.705095')",0.3795710365719516,2,0,4,0,16,13
"('55.663918', '37.751772')",0.3203944361560673,1,2,2,5,18,15
"('55.69559', '37.604717')",0.5863318433992815,0,1,10,5,20,24
"('55.880295', '37.496174')",1.4735170182448427,0,0,2,5,15,13
"('55.874567', '37.580077')",1.0308877659054765,0,0,4,4,18,16
"('55.81745', '37.800865')",0.8921429468464784,0,1,4,3,19,14
"('55.865541', '37.653909')",1.4937608282424542,0,0,3,3,18,17
"('55.714035', '37.765884')",0.2686175731823633,1,0,5,2,27,13
"('55.707491', '37.928632')",7.754391161097533,0,0,0,0,5,11
"('55.722036', '37.787498')",1.146035463327046,0,0,5,4,23,16
"('55.81021', '37.723045')",0.0977822233998539,1,2,3,12,14,27
"('55.783524', '37.467096')",0.23397351763571192,1,1,3,7,18,22
"('55.728652', '37.68067')",0.8738956197068177,0,1,10,6,26,22
"('55.70653', '37.786743')",1.1894654485779284,0,0,5,1,24,14
"('55.926605', '37.5402')",4.244676178084123,0,0,0,4,5,17
"('55.738388', '37.7049')",0.3132085314960914,1,0,6,12,23,21
"('55.672306', '37.76203')",0.5618834077326329,0,3,1,5,18,16
"('55.807101', '37.799328')",0.2994384752244134,1,1,5,3,18,17
"('55.70053', '37.758266')",0.5572003077108468,0,3,2,4,26,13
"('55.704874', '37.916936')",7.369311461322869,0,0,0,0,5,14
"('55.518265', '37.572701')",6.3266291295904,0,0,0,0,2,8
"('55.653126', '37.558723')",2.035555260394093,0,0,3,2,19,11
"('55.500856', '37.522207')",8.903234070780902,0,0,0,0,1,6
"('55.566231', '37.497629')",4.894070767198549,0,0,0,1,3,12
"('55.65675', '37.563213')",1.5632964000672516,0,0,3,3,20,11
"('55.661217', '37.52978')",1.0698917649596351,0,0,3,1,18,13
"('55.592378', '37.604232')",0.7653672059639761,0,1,2,5,10,11
"('55.603141', '37.588656')",0.7261393888897065,0,1,1,6,11,11
"('55.587453', '37.597163')",1.2351770778077948,0,0,2,5,9,12
"('55.59687', '37.593704')",0.33033328069783785,1,0,3,4,12,10
"('55.587453', '37.597163')",1.2351770778077948,0,0,2,5,9,12
"('55.5838', '37.591288')",1.364230503645967,0,0,2,3,10,11
"('55.596457', '37.599822')",0.2385012954648215,1,0,3,4,12,10
"('55.581726', '37.580842')",0.7613225857727242,0,1,1,2,9,12
"('55.584645', '37.603487')",1.5724156946200254,0,0,2,4,10,11
"('55.581726', '37.580842')",0.7613225857727242,0,1,1,2,9,12
"('55.582392', '37.58034')",0.8132877653483326,0,1,1,2,9,12
"('55.589977', '37.601196')",0.9625838057808834,0,1,2,5,10,11
"('55.591259', '37.598339')",0.807803409370947,0,1,2,5,10,11
"('55.596457', '37.599822')",0.2385012954648215,1,0,3,4,12,10
"('55.591259', '37.598339')",0.807803409370947,0,1,2,5,10,11
"('55.669518', '37.628882')",0.9586842106700545,0,1,5,7,17,20
"('55.582412', '37.578797')",0.7781260241927793,0,1,1,2,9,12
"('55.582629', '37.582469')",0.8999499096626914,0,1,1,2,10,11
"('55.590913', '37.594953')",0.8790864349618789,0,1,2,5,10,11
"('55.588415', '37.601798')",1.1403646120511368,0,0,3,4,10,11
"('55.581872', '37.579927')",0.7498060600706855,0,1,1,2,9,12
"('55.594055', '37.598114')",0.4977061105799876,1,0,3,4,12,10
"('55.59687', '37.593704')",0.33033328069783785,1,0,3,4,12,10
"('55.587517', '37.610997')",1.447288875793423,0,0,3,4,10,11
"('55.581726', '37.580842')",0.7613225857727242,0,1,1,2,9,12
"('55.5979409', '37.608826')",0.6049788374416606,0,1,2,6,10,12
"('55.593605', '37.605865')",0.7068809706737195,0,1,2,5,10,12
"('55.597027', '37.588871')",0.5976305637715373,0,1,2,4,12,10
"('55.58292', '37.581164')",0.8886389174594849,0,1,1,2,9,12
"('55.585321', '37.601169')",1.4764125485770383,0,0,2,5,9,12
"('55.601299', '37.597971')",0.18799147394790586,1,0,3,5,11,11
"('55.581578', '37.581606')",0.7719263229467861,0,1,1,2,9,12
"('55.568914', '37.590543')",1.2127548158961985,0,0,1,1,9,10
"('55.582418', '37.5814')",0.8457889007149023,0,1,1,2,9,12
"('55.776537', '37.540928')",0.34015966747442494,1,0,8,6,27,17
"('55.53399', '37.51512')",5.898707171870022,0,0,0,0,2,9
"('55.847442', '37.564967')",0.5802139558817782,0,1,3,7,22,16
"('55.806287', '37.417994')",2.0078686460638973,0,0,4,2,17,10
"('55.642822', '37.60628')",1.0819998988822799,0,0,2,7,14,14
"('55.809196', '37.574066')",0.6976080462075247,0,3,6,9,23,19
"('55.61117', '37.52794')",2.2720280796806627,0,0,1,1,12,11
"('55.4866118', '36.9185187')",2471.984872987562,0,0,0,0,0,0
"('55.536166', '37.159387')",10.574958718651239,0,0,0,0,0,2
"('55.487709', '36.9149866')",2472.3782476063234,0,0,0,0,0,0
"('55.4833037', '36.9148754')",2472.210009823165,0,0,0,0,0,0
"('55.4999698', '36.9183258')",2472.547561294755,0,0,0,0,0,0
"('55.545416', '37.154742')",9.97316782732343,0,0,0,0,1,1
"('55.5422995', '37.151866')",10.352266265893597,0,0,0,0,0,2
"('55.545416', '37.154742')",9.97316782732343,0,0,0,0,1,1
"('55.5444083', '37.1538739')",10.093017791684005,0,0,0,0,0,2
"('55.495129', '36.916608')",2472.520105860894,0,0,0,0,0,0
"('55.753007', '37.59303')",1.0587244800802957,0,0,5,11,29,16
"('55.748936', '37.595627')",0.6323515889454602,0,1,4,12,28,18
"('55.746243', '37.600711')",0.5595934098887954,0,1,3,13,25,21
"('55.7261873', '37.5635277')",0.7771108614330047,0,1,5,7,26,21
"('55.762145', '37.606227')",1.3176703077820626,0,0,5,12,27,18
"('55.748376', '37.599256')",0.6661432582871174,0,1,3,13,26,20
"('55.747363', '37.594486')",0.44635286524833934,1,0,4,12,28,18
"('55.753058', '37.58579')",1.1431780378790273,0,0,6,9,31,14
"('55.748939', '37.599247')",0.7188047721037261,0,1,3,13,26,20
"('55.748936', '37.595627')",0.6323515889454602,0,1,4,12,28,18
"('55.747267', '37.593381')",0.4230450963201863,1,0,4,12,28,18
"('55.75092', '37.593695')",0.8294090876497219,0,1,4,13,27,18
"('55.747363', '37.594486')",0.44635286524833934,1,0,4,12,28,18
"('55.753058', '37.58579')",1.1431780378790273,0,0,6,9,31,14
"('55.753197', '37.584145')",1.0756516886825889,0,0,6,9,31,13
"('55.753129', '37.589096')",1.0922615569588952,0,0,5,10,30,15
"('55.749871', '37.59356')",0.7123406406670827,0,1,5,11,29,16
"('55.750084', '37.584955')",0.8710234054965416,0,1,4,10,30,14
"('55.747936', '37.599058')",0.6187389645999425,0,1,3,13,26,20
"('55.599153', '37.365811')",5.214951906248472,0,0,0,0,2,4
"('55.599819', '37.35636')",5.477511615735976,0,0,0,0,2,3
"('55.6178', '37.264445')",0.6600994690463949,0,1,0,1,0,4
"('55.491177', '37.311867')",2433.412875514676,0,0,0,0,0,0
"('55.621374', '37.30574')",2.9333369729036054,0,0,1,0,1,5
"('55.598817', '37.360196')",5.433261236730251,0,0,0,0,2,4
"('55.626101', '37.311274')",3.46703164939386,0,0,0,1,0,6
"('55.626101', '37.311274')",3.46703164939386,0,0,0,1,0,6
"('55.6238395', '37.3049863')",3.0000410625805825,0,0,0,1,0,6
"('55.623697', '37.30539')",3.0159338052167004,0,0,0,1,0,6
"('55.626082', '37.310203')",3.4061290181827104,0,0,0,1,0,6
"('55.599396', '37.202255')",3.9667352061637855,0,0,0,1,0,2
"('55.624261', '37.309585')",3.281733059912049,0,0,0,1,0,6
"('55.491177', '37.311867')",2433.412875514676,0,0,0,0,0,0
"('55.489014', '37.312576')",2433.2542643140314,0,0,0,0,0,0
"('55.624967', '37.30654')",3.1441274567778326,0,0,0,1,0,6
"('55.601416', '37.363466')",5.078357367999775,0,0,0,0,2,5
"('55.860337', '37.667061')",0.8897816711354585,0,2,2,5,18,17
"('55.604712', '37.240253')",1.5362138273796624,0,0,1,0,1,1
"('55.616554', '37.264642')",0.5292563125420844,0,1,0,1,0,4
"('55.603212', '37.358372')",5.098101517937639,0,0,0,0,2,4
"('55.612263', '37.306055')",2.7576962811776484,0,0,1,0,1,4
"('55.6222077', '37.3069577')",3.0388366448058206,0,0,0,1,0,6
"('55.4488835', '37.2497875')",2437.785457338552,0,0,0,0,0,0
"('55.609097', '37.305515')",2.740780748076325,0,0,1,0,1,3
"('55.8608539', '37.6672562')",0.9145723017457954,0,2,2,5,18,17
"('55.601956', '37.359989')",5.151020851939654,0,0,0,0,2,4
"('55.588973', '37.166081')",6.514151884961018,0,0,0,0,1,1
"('55.61408', '37.301067')",2.4551720525394396,0,0,1,0,1,4
"('55.605093', '37.366394')",4.634726608285485,0,0,0,1,1,7
"('55.60477', '37.36249')",4.804412583249575,0,0,0,1,1,7
"('55.588973', '37.166081')",6.514151884961018,0,0,0,0,1,1
"('55.587345', '37.165618')",6.613029498017531,0,0,0,0,1,1
"('55.587969', '37.167962')",6.449743279926001,0,0,0,0,1,1
"('55.860337', '37.667061')",0.8897816711354585,0,2,2,5,18,17
"('55.86071', '37.670967')",0.719836206767383,0,2,2,5,18,17
"('55.593527', '37.364463')",5.801620578468052,0,0,0,0,2,4
"('55.588973', '37.166081')",6.514151884961018,0,0,0,0,1,1
"('55.602861', '37.35769')",5.155197661632762,0,0,0,0,2,4
"('55.56925', '37.286426')",4.959911872525361,0,0,0,1,1,2
"('55.604387', '37.369907')",4.582920903394663,0,0,0,1,1,7
"('55.5525815', '37.334048')",6.663408254925186,0,0,0,0,2,1
"('55.601788', '37.374353')",4.697371964457674,0,0,0,1,1,7
"('55.644521', '37.339885')",4.264279628843159,0,0,0,1,1,6
"('55.798473', '37.53276')",0.44313933712836456,1,1,7,11,18,24
"('55.792832', '37.51414')",1.443835800736992,0,0,9,6,21,21
"('55.812595', '37.53138')",0.08828172468331616,1,2,7,9,18,24
"('55.812595', '37.53138')",0.08828172468331616,1,2,7,9,18,24
"('55.812595', '37.53138')",0.08828172468331616,1,2,7,9,18,24
"('55.799345', '37.523968')",0.9532717399534224,0,3,6,11,17,25
"('55.8108538', '37.5331014')",0.07522088481807636,1,1,8,10,17,25
"('55.80822', '37.532008')",0.3683528543937325,1,2,7,11,16,26
"('55.793864', '37.541001')",0.5386974553979191,0,2,5,11,21,22
"('55.805746', '37.557385')",0.19659176476744458,1,0,8,8,24,18
"('55.804901', '37.509289')",0.5361399049914214,0,3,6,9,17,25
"('55.808144', '37.539527')",0.4938544225046134,1,2,6,11,18,24
"('55.812595', '37.53138')",0.08828172468331616,1,2,7,9,18,24
"('55.808758', '37.53307')",0.3081119353599386,1,2,7,11,16,26
"('55.806454', '37.521873')",0.21353106177025155,2,1,8,9,19,23
"('55.806362', '37.52286')",0.20536457299295363,2,1,8,9,19,23
"('55.809147', '37.533436')",0.26248912243222244,1,2,7,11,16,26
"('55.794606', '37.542816')",0.4002470455246943,1,1,6,11,22,21
"('55.811128', '37.514688')",0.39064816245743345,1,1,9,7,18,23
"('55.808758', '37.53307')",0.3081119353599386,1,2,7,11,16,26
"('55.811128', '37.514688')",0.39064816245743345,1,1,9,7,18,23
"('55.79935', '37.518166')",0.8679699063048519,0,1,9,8,20,22
"('55.793622', '37.545086')",0.4069660729796567,1,1,7,10,23,21
"('55.798961', '37.537092')",0.17624323379975287,1,1,7,11,19,23
"('55.80278', '37.536285')",0.3533594017146784,1,2,6,12,16,26
"('55.797751', '37.532466')",0.4938950222999938,1,1,7,11,18,24
"('55.798136', '37.545276')",0.14719552610779912,2,0,7,10,23,19
"('55.8054', '37.538773')",0.5724925582383759,0,2,6,12,16,26
"('55.801186', '37.50938')",0.7103750446236404,0,2,7,8,19,23
"('55.806736', '37.54014')",0.6409374249483734,0,2,5,12,17,25
"('55.804956', '37.512344')",0.38203020845262536,1,2,7,8,19,23
"('55.802204', '37.53941')",0.2144216131417036,1,1,7,11,17,25
"('55.803894', '37.532986')",0.585192716375035,0,3,6,12,15,27
"('55.81081', '37.53465')",0.07538785693524022,1,1,8,9,18,24
"('55.793186', '37.526968')",1.0780639633775824,0,0,8,9,21,21
"('55.807127', '37.515901')",0.053603803619248526,2,0,9,6,21,21
"('55.798363', '37.546435')",0.12116676176833671,2,0,7,10,23,19
"('55.797943', '37.546993')",0.06561798580636813,2,0,7,10,23,19
"('55.809303', '37.53296')",0.2473673019106915,1,2,7,11,16,26
"('55.79422', '37.51759')",1.4386193419106041,0,0,10,6,22,20
"('55.8038226', '37.5305733')",0.6651635501956864,0,4,5,13,15,27
"('55.808144', '37.539527')",0.4938544225046134,1,2,6,11,18,24
"('55.806105', '37.515569')",0.16024991910649816,1,1,8,7,20,22
"('55.792832', '37.51414')",1.443835800736992,0,0,9,6,21,21
"('55.797837', '37.543066')",0.25989540144406537,2,0,7,11,22,20
"('55.793864', '37.541001')",0.5386974553979191,0,2,5,11,21,22
"('55.800843', '37.515703')",0.7121298785776701,0,2,7,10,17,25
"('55.793864', '37.541001')",0.5386974553979191,0,2,5,11,21,22
