coords,bus_stations_closest_km,bus_stations_less500m,bus_stations_0.5-1km,bus_stations_1-3km,bus_stations_3-5km,bus_stations_5-10km,bus_stations_10-15km
"('55.85383', '37.35121')",8.569408096232118,0,0,0,0,1,0
"('55.838314', '37.380516')",7.732530075516883,0,0,0,0,1,0
"('55.864303', '37.372368')",6.966994781161226,0,0,0,0,1,0
"('55.856538', '37.34938')",8.584650437841644,0,0,0,0,1,0
"('55.8451537', '37.3697561')",7.896179223379467,0,0,0,0,1,0
"('55.839421', '37.385349')",7.4154576318181356,0,0,0,0,1,0
"('55.855825', '37.352336')",8.431898138528636,0,0,0,0,1,0
"('55.839729', '37.379842')",7.675729069868545,0,0,0,0,1,0
"('55.842747', '37.364418')",8.318383657149603,0,0,0,0,1,0
"('55.843995', '37.351958')",8.946684597518587,0,0,0,0,1,0
"('55.838085', '37.392265')",7.1658885259856495,0,0,0,0,1,0
"('55.85408', '37.362137')",7.916387175895116,0,0,0,0,1,0
"('55.709226', '37.580005')",12.442830213263049,0,0,0,0,0,2
"('55.687812', '37.519791')",9.659679561404284,0,0,0,0,1,1
"('55.723364', '37.607906')",14.315049859975057,0,0,0,0,0,1
"('55.69536', '37.496613')",9.517831138335056,0,0,0,0,1,1
"('55.695174', '37.545995')",10.784482628101856,0,0,0,0,0,2
"('55.7146728', '37.51856')",12.070040223809587,0,0,0,0,0,2
"('55.712589', '37.51211')",11.667137419120913,0,0,0,0,0,2
"('55.709956', '37.585691')",12.57480808531145,0,0,0,0,0,3
"('55.710631', '37.58393')",12.632139800357349,0,0,0,0,0,3
"('55.722588', '37.558391')",13.826701543343217,0,0,0,0,0,2
"('55.7180332', '37.5737618')",13.373761485865346,0,0,0,0,0,2
"('55.710631', '37.58393')",12.632139800357349,0,0,0,0,0,3
"('55.698878', '37.553046')",11.18466843539205,0,0,0,0,0,2
"('55.71975', '37.56981')",13.54381773886105,0,0,0,0,0,2
"('55.7129532', '37.5779497')",12.838670892577536,0,0,0,0,0,2
"('55.7129532', '37.5779497')",12.838670892577536,0,0,0,0,0,2
"('55.709226', '37.580005')",12.442830213263049,0,0,0,0,0,2
"('55.7192822', '37.573064')",13.508309561970623,0,0,0,0,0,2
"('55.724469', '37.587048')",14.184884502665547,0,0,0,0,0,1
"('55.73036', '37.57925')",14.773717305932776,0,0,0,0,0,1
"('55.727612', '37.586563')",14.526854687833367,0,0,0,0,0,1
"('55.663299', '37.556703')",7.224887557557122,0,0,0,0,2,1
"('55.642635', '37.54877')",4.934535884958203,0,0,0,1,1,2
"('55.659912', '37.518488')",7.206645033328653,0,0,0,0,2,0
"('55.661389', '37.572369')",7.103109723075253,0,0,0,0,1,3
"('55.672691', '37.542222')",8.303334339139083,0,0,0,0,2,1
"('55.6570191', '37.5590593')",6.531130997329357,0,0,0,0,2,2
"('55.662212', '37.521965')",7.38710153975969,0,0,0,0,2,0
"('55.67255', '37.545815')",8.270135804087943,0,0,0,0,2,1
"('55.659573', '37.56007')",6.818316291627281,0,0,0,0,2,2
"('55.6570191', '37.5590593')",6.531130997329357,0,0,0,0,2,2
"(55.6612052, 37.5310673)",7.140628596117047,0,0,0,0,2,1
"('55.663715', '37.551986')",7.270879730481796,0,0,0,0,2,1
"('55.666786', '37.545727')",7.630213036769871,0,0,0,0,2,1
"('55.655846', '37.563583')",6.420543756271141,0,0,0,0,2,2
"('55.66119', '37.519493')",7.322777521114805,0,0,0,0,2,0
"('55.728976', '37.558688')",14.538148362302037,0,0,0,0,0,2
"('55.672549', '37.527525')",8.42259084686377,0,0,0,0,2,0
"('55.654854', '37.55926')",6.290976191453607,0,0,0,0,2,2
"('55.668655', '37.537523')",7.889934060966903,0,0,0,0,2,1
"('55.668655', '37.537523')",7.889934060966903,0,0,0,0,2,1
"('55.6628571', '37.5136361')",7.4265471430090155,0,0,0,0,2,0
"('55.671219', '37.538036')",8.16884045302224,0,0,0,0,2,1
"('55.6634', '37.560502')",7.245245802683706,0,0,0,0,2,2
"('55.668491', '37.54408')",7.827366183303618,0,0,0,0,2,1
"('55.661765', '37.523725')",7.309355769815979,0,0,0,0,2,0
"('55.651546', '37.55499')",5.914868936986364,0,0,0,0,2,2
"('55.663705', '37.514778')",7.541707632131285,0,0,0,0,2,0
"('55.658775', '37.518677')",7.082737677569681,0,0,0,0,2,0
"('55.663903', '37.534532')",7.395188762078559,0,0,0,0,2,1
"('55.675976', '37.542285')",8.667270581834707,0,0,0,0,2,1
"('55.659786', '37.519936')",7.165304196682473,0,0,0,0,2,0
"('55.6570191', '37.5590593')",6.531130997329357,0,0,0,0,2,2
"('55.663451', '37.517949')",7.592066059398941,0,0,0,0,2,0
"('55.664248', '37.51759')",7.683486685763586,0,0,0,0,2,0
"('55.6570191', '37.5590593')",6.531130997329357,0,0,0,0,2,2
"('55.663415', '37.553154')",7.236426935656272,0,0,0,0,2,1
"('55.663705', '37.514778')",7.541707632131285,0,0,0,0,2,0
"('55.653904', '37.55954')",6.186274443796635,0,0,0,0,2,2
"('55.660871', '37.567087')",6.999930892292293,0,0,0,0,1,3
"('55.663705', '37.514778')",7.541707632131285,0,0,0,0,2,0
"('55.660871', '37.567087')",6.999930892292293,0,0,0,0,1,3
"('55.670387', '37.531657')",8.137416977735233,0,0,0,0,2,0
"('55.67523', '37.545923')",8.56750626009561,0,0,0,0,2,1
"('55.668356', '37.523294')",8.026199289319623,0,0,0,0,2,0
"('55.667976', '37.521442')",8.014419065268639,0,0,0,0,2,0
"('55.673546', '37.540226')",8.410379749841608,0,0,0,0,2,1
"('55.669917', '37.542758')",7.992702373988567,0,0,0,0,2,1
"('55.657271', '37.567554')",6.605659662725633,0,0,0,0,1,3
"('55.742585', '37.543003')",15.529539780386752,0,0,0,0,0,0
"('55.745924', '37.549264')",15.43555250871105,0,0,0,0,0,0
"('55.762247', '37.54904')",13.695159592804503,0,0,0,0,0,1
"('55.7467578', '37.5575985')",15.501257291270264,0,0,0,0,0,0
"('55.748478', '37.561203')",15.392124847952639,0,0,0,0,0,0
"('55.743907', '37.546938')",15.61182338315501,0,0,0,0,0,0
"('55.749245', '37.54557')",15.016272825445284,0,0,0,0,0,0
"('55.747417', '37.557384')",15.427319170617382,0,0,0,0,0,0
"('55.744064', '37.541386')",15.505671025363698,0,0,0,0,0,0
"('55.747734', '37.564903')",15.547780747245621,0,0,0,0,0,0
"('55.74597', '37.555238')",15.53939250226303,0,0,0,0,0,0
"('55.742264', '37.55096')",15.751037001655154,0,0,0,0,0,0
"('55.752586', '37.548088')",14.703259739248399,0,0,0,0,0,1
"('55.749245', '37.54557')",15.016272825445284,0,0,0,0,0,0
"('55.7514785', '37.5637033')",15.130240379435975,0,0,0,0,0,0
"('55.745924', '37.549264')",15.43555250871105,0,0,0,0,0,0
"('55.74366', '37.539894')",15.526588117394885,0,0,0,0,0,0
"('55.743683', '37.54885')",15.668211216851207,0,0,0,0,0,0
"('55.740416', '37.543066')",15.321789753024104,0,0,0,0,0,0
"('55.747855', '37.555598')",15.346284745767216,0,0,0,0,0,0
"('55.749245', '37.54557')",15.016272825445284,0,0,0,0,0,0
"('55.749245', '37.54557')",15.016272825445284,0,0,0,0,0,0
"('55.761602', '37.5491928')",13.766371378027886,0,0,0,0,0,1
"('55.815666', '37.652363')",9.275057837031175,0,0,0,0,1,1
"('55.834472', '37.65805')",9.274751486173876,0,0,0,0,1,1
"('55.719994', '37.831226')",10.331016906048035,0,0,0,0,0,3
"('55.720459', '37.818696')",10.160020435392784,0,0,0,0,0,3
"('55.727066', '37.82976')",9.540601499182362,0,0,0,0,1,2
"('55.727752', '37.8306847')",9.47729289859337,0,0,0,0,1,2
"('55.719994', '37.831226')",10.331016906048035,0,0,0,0,0,3
"('55.706867', '37.811985')",9.562895440681267,0,0,0,0,1,2
"('55.715931', '37.804179')",10.49229702143646,0,0,0,0,0,3
"('55.703936', '37.817789')",9.314151728318008,0,0,0,0,1,2
"('55.703936', '37.817789')",9.314151728318008,0,0,0,0,1,2
"('55.710781', '37.803875')",9.920450402989395,0,0,0,0,1,2
"('55.725098', '37.82897')",9.74625402644907,0,0,0,0,1,2
"('55.727318', '37.80842')",9.343635113237621,0,0,0,0,1,2
"('55.704266', '37.81196')",9.277558335914971,0,0,0,0,1,2
"('55.710415', '37.810925')",9.9412666676048,0,0,0,0,1,2
"('55.710175', '37.809309')",9.89908274283424,0,0,0,0,1,2
"('55.707202', '37.82246')",9.735145252105841,0,0,0,0,1,2
"('55.741837', '37.820152')",7.814600674987876,0,0,0,0,1,1
"('55.7351775', '37.8226439')",8.57164889125587,0,0,0,0,1,2
"('55.740041', '37.761734')",8.270360076443799,0,0,0,0,1,2
"('55.698538', '37.849643')",9.397815245593918,0,0,0,0,1,2
"('55.705701', '37.771636')",9.330028243868131,0,0,0,0,1,2
"('55.721929', '37.833222')",10.144488909537676,0,0,0,0,0,3
"('55.7269396', '37.8345162')",9.61705549682513,0,0,0,0,1,2
"('55.74678', '37.798682')",7.162679551236453,0,0,0,0,1,1
"('55.713142', '37.776917')",10.131638510677233,0,0,0,0,0,3
"('55.707699', '37.781802')",9.513814184482557,0,0,0,0,1,2
"('55.655869', '37.427381')",3.8854691908072665,0,0,0,1,0,2
"('55.658429', '37.408229')",4.238469282975466,0,0,0,1,0,2
"('55.655869', '37.427381')",3.8854691908072665,0,0,0,1,0,2
"('55.655026', '37.424399')",3.7787295601117727,0,0,0,1,0,2
"('55.6532991', '37.4229723')",3.583438663600113,0,0,0,1,0,2
"('55.674407', '37.445033')",6.112713705984506,0,0,0,0,1,1
"('55.655026', '37.424399')",3.7787295601117727,0,0,0,1,0,2
"('55.658129', '37.423123')",4.1212537082477265,0,0,0,1,0,2
"('55.653482', '37.424228')",3.606515047070037,0,0,0,1,0,2
"('55.6578187', '37.4266497')",4.097836930513763,0,0,0,1,0,2
"('55.675433', '37.444889')",6.221493194406678,0,0,0,0,1,1
"('55.661262', '37.410142')",4.527187873483135,0,0,0,1,0,2
"('55.677712', '37.44444')",6.462026740337776,0,0,0,0,1,1
"('55.654899', '37.423033')",3.761604968781638,0,0,0,1,0,2
"('55.655295', '37.423375')",3.806242044098013,0,0,0,1,0,2
"('55.6613809', '37.4130854')",4.514429669903325,0,0,0,1,0,2
"('55.669081', '37.448026')",5.592170016072088,0,0,0,0,1,1
"('55.5549513', '37.4645104')",7.445824103820145,0,0,0,0,2,0
"('55.690334', '37.494081')",8.954097298223509,0,0,0,0,1,1
"('55.698296', '37.503353')",10.014081875983079,0,0,0,0,0,2
"('55.668574', '37.449165')",5.560241915431352,0,0,0,0,1,1
"('55.678621', '37.517015')",8.777258486002465,0,0,0,0,2,0
"('55.667279', '37.456675')",5.592573329551615,0,0,0,0,2,0
"('55.641981', '37.472378')",3.9508485930513686,0,0,0,1,1,1
"('55.807643', '37.564302')",9.52607020518471,0,0,0,0,1,1
"('55.798986', '37.570914')",10.560625222719777,0,0,0,0,0,2
"('55.798915', '37.542303')",9.725201888232638,0,0,0,0,1,0
"('55.795677', '37.564007')",10.654543576917584,0,0,0,0,0,2
"('55.8026729', '37.5353869')",9.171771032196004,0,0,0,0,1,0
"('55.817204', '37.564743')",8.673932015255625,0,0,0,0,1,1
"('55.811848', '37.567078')",9.239770496524791,0,0,0,0,1,1
"('55.811905', '37.56274')",9.077760769009778,0,0,0,0,1,1
"('55.811913', '37.558975')",8.94532975503723,0,0,0,0,1,0
"('55.802326', '37.56863')",10.170182172839997,0,0,0,0,0,2
"('55.81173', '37.565946')",9.209036564820247,0,0,0,0,1,1
"('55.80155', '37.56015')",9.966658553049802,0,0,0,0,1,0
"('55.799249', '37.509739')",9.071250072763533,0,0,0,0,1,0
"('55.792817', '37.572172')",11.186943822362174,0,0,0,0,0,2
"('55.784016', '37.511555')",10.757886348690295,0,0,0,0,0,1
"('55.801388', '37.487415')",8.657336098292888,0,0,0,0,1,0
"('55.80535', '37.57139')",9.98649328591599,0,0,0,0,1,1
"('55.793453', '37.562443')",10.824214844774769,0,0,0,0,0,1
"('55.801311', '37.5614192')",10.029653996242699,0,0,0,0,0,1
"('55.858723', '37.515926')",3.167278765915658,0,0,0,1,0,1
"('55.888184', '37.52483')",2.953081530590574,0,0,1,0,1,0
"('55.856214', '37.504394')",2.9488495970696404,0,0,1,0,1,0
"('55.87698', '37.511024')",1.922494176037654,0,0,1,0,1,0
"('55.863828', '37.518219')",2.9048781942663484,0,0,1,0,1,0
"('55.875107', '37.522773')",2.680241448160332,0,0,1,0,1,0
"('55.86062', '37.525028')",3.459780645232432,0,0,0,1,0,1
"('55.875107', '37.522773')",2.680241448160332,0,0,1,0,1,0
"('55.874329', '37.523501')",2.740510275648636,0,0,1,0,1,0
"('55.870299', '37.499713')",1.5462349688325425,0,0,1,0,1,0
"('55.857508', '37.51591')",3.2646480713550643,0,0,0,1,0,1
"('55.884141', '37.520896')",2.5891620460006193,0,0,1,0,1,0
"('55.888351', '37.52227')",2.8100188838893647,0,0,1,0,1,0
"('55.865716', '37.488246')",1.5610047956986521,0,0,1,0,1,0
"('55.886902', '37.516925')",2.4397993472462547,0,0,1,0,1,0
"('55.855984', '37.5107')",3.1878158210685266,0,0,0,1,0,1
"('55.878566', '37.50681')",1.645747243001816,0,0,1,0,1,0
"('55.875132', '37.491799')",0.8292679570523458,0,1,0,1,0,1
"('55.86169', '37.499355')",2.2636265707306054,0,0,1,0,1,0
"('55.883671', '37.520186')",2.5346974799640742,0,0,1,0,1,0
"('55.873784', '37.521623')",2.63807308490893,0,0,1,0,1,0
"('55.86107', '37.52332')",3.3440417943376177,0,0,0,1,0,1
"('55.88263', '37.521076')",2.5687666446117654,0,0,1,0,1,0
"('55.863955', '37.491788')",1.8222672526387518,0,0,1,0,1,0
"('55.881625', '37.502181')",1.385142213572511,0,0,1,0,1,0
"('55.862858', '37.497548')",2.0938935248134585,0,0,1,0,1,0
"('55.874329', '37.523501')",2.740510275648636,0,0,1,0,1,0
"('55.869006', '37.514212')",2.3865167148310023,0,0,1,0,1,0
"('55.87397', '37.488403')",0.7500363299682464,0,1,0,1,0,1
"('55.879748', '37.510134')",1.8545244014832436,0,0,1,0,1,0
"('55.874329', '37.523501')",2.740510275648636,0,0,1,0,1,0
"('55.874329', '37.523501')",2.740510275648636,0,0,1,0,1,0
"('55.8578662', '37.5154207')",3.2145630919992527,0,0,0,1,0,1
"('55.871147', '37.48042')",0.8797202912973102,0,1,0,1,0,1
"('55.70448', '37.462566')",9.631637919821307,0,0,0,0,1,1
"('55.719334', '37.443336')",11.019467734399363,0,0,0,0,0,1
"('55.713651', '37.4584875')",10.559622481508159,0,0,0,0,0,2
"('55.706431', '37.470976')",9.992707817165298,0,0,0,0,1,1
"('55.713897', '37.457286')",10.570036336568144,0,0,0,0,0,2
"('55.713158', '37.457607')",10.49399161524918,0,0,0,0,0,2
"('55.722897', '37.453405')",11.506210491750165,0,0,0,0,0,1
"('55.722458', '37.43878')",11.33380411121675,0,0,0,0,0,1
"('55.710484', '37.482924')",10.670686912555277,0,0,0,0,0,2
"('55.703083', '37.45416')",9.352000899324937,0,0,0,0,1,1
"('55.712335', '37.457744')",10.406422318271309,0,0,0,0,0,2
"('55.704933', '37.469765')",9.81053914351685,0,0,0,0,1,1
"('55.708706', '37.44392')",9.851587809039394,0,0,0,0,1,1
"('55.722458', '37.43878')",11.33380411121675,0,0,0,0,0,1
"('55.709196', '37.469997')",10.267290694645617,0,0,0,0,0,2
"('55.70701', '37.462478')",9.901882250207908,0,0,0,0,1,1
"('55.724754', '37.4673')",11.890362851019905,0,0,0,0,0,1
"('55.704179', '37.463242')",9.610858461166773,0,0,0,0,1,1
"('55.704933', '37.469765')",9.81053914351685,0,0,0,0,1,1
"('55.708706', '37.44392')",9.851587809039394,0,0,0,0,1,1
"('55.71897', '37.47891')",11.4746945335088,0,0,0,0,0,2
"('55.711341', '37.475162')",10.594409481935063,0,0,0,0,0,2
"('55.71648', '37.4749332')",11.133948941397735,0,0,0,0,0,2
"('55.706146', '37.467968')",9.905182453745931,0,0,0,0,1,1
"('55.722458', '37.43878')",11.33380411121675,0,0,0,0,0,1
"('55.72239', '37.464221')",11.5888346015277,0,0,0,0,0,2
"('55.720657', '37.455643')",11.286554594465743,0,0,0,0,0,2
"('55.708313', '37.463395')",10.056966343120097,0,0,0,0,0,2
"('55.711341', '37.475162')",10.594409481935063,0,0,0,0,0,2
"('55.720895', '37.451519')",11.266365425918579,0,0,0,0,0,1
"('55.7135579', '37.4351178')",10.32635153987135,0,0,0,0,0,2
"('55.709799', '37.478253')",10.49623155163503,0,0,0,0,0,2
"('55.724754', '37.4673')",11.890362851019905,0,0,0,0,0,1
"('55.718532', '37.444961')",10.944116784088084,0,0,0,0,0,1
"('55.720798', '37.444099')",11.187188467034742,0,0,0,0,0,1
"('55.708706', '37.44392')",9.851587809039394,0,0,0,0,1,1
"('55.715527', '37.477104')",11.075124040659713,0,0,0,0,0,2
"('55.886417', '37.539463')",3.7783386127622607,0,0,0,1,0,1
"('55.866738', '37.598798')",7.529130759096145,0,0,0,0,1,1
"('55.86968', '37.599545')",7.522470180623677,0,0,0,0,1,1
"('55.885452', '37.670734')",11.582761253697504,0,0,0,0,0,2
"('55.748159', '37.540236')",15.046032928721589,0,0,0,0,0,0
"('55.756523', '37.554626')",14.410825760297302,0,0,0,0,0,1
"('55.72607', '37.582943')",14.326369193968837,0,0,0,0,0,1
"('55.748159', '37.540236')",15.046032928721589,0,0,0,0,0,0
"('55.68361', '37.72714')",7.758547817856167,0,0,0,0,2,2
"('55.666792', '37.733069')",5.960119528026298,0,0,0,0,2,1
"('55.666792', '37.733069')",5.960119528026298,0,0,0,0,2,1
"('55.67555', '37.746481')",6.423416758951084,0,0,0,0,2,1
"('55.678433', '37.739393')",6.897100400141122,0,0,0,0,2,1
"('55.681341', '37.728954')",7.4820703068655146,0,0,0,0,2,1
"('55.675154', '37.757952')",6.140005219378069,0,0,0,0,2,0
"('55.67124', '37.759282')",5.698586103062446,0,0,0,0,2,0
"('55.676712', '37.743723')",6.610437882656928,0,0,0,0,2,1
"('55.684122', '37.721768')",7.973821828597797,0,0,0,0,2,2
"('55.683853', '37.725746')",7.824274095495617,0,0,0,0,2,2
"('55.683011', '37.738369')",7.387958930350025,0,0,0,0,2,2
"('55.676086', '37.72591')",7.073543291959552,0,0,0,0,2,1
"('55.678295', '37.745934')",6.71935407432835,0,0,0,0,2,1
"('55.682014', '37.721714')",7.773866908495957,0,0,0,0,2,1
"('55.615795', '37.746895')",0.3443295722853775,1,0,2,0,2,1
"('55.686684', '37.72608')",8.092050895242528,0,0,0,0,2,2
"('55.632154', '37.479879')",3.8692698505041103,0,0,0,1,1,1
"('55.785267', '37.568127')",11.796388353809464,0,0,0,0,0,2
"('55.785267', '37.568127')",11.796388353809464,0,0,0,0,0,2
"('55.790236', '37.567231')",11.282314731511738,0,0,0,0,0,2
"('55.79394', '37.56959')",10.996812385151397,0,0,0,0,0,2
"('55.785267', '37.568127')",11.796388353809464,0,0,0,0,0,2
"('55.777884', '37.553621')",12.15925578225469,0,0,0,0,0,1
"('55.7931271', '37.5672822')",11.002776395044934,0,0,0,0,0,2
"('55.785103', '37.511993')",10.643922230101671,0,0,0,0,0,1
"('55.788442', '37.557578')",11.183727315318405,0,0,0,0,0,1
"('55.781388', '37.527714')",11.268219403310386,0,0,0,0,0,1
"('55.789871', '37.600998')",12.47244621678432,0,0,0,0,0,2
"('55.79399', '37.570305')",11.014824183735943,0,0,0,0,0,2
"('55.797012', '37.569692')",10.706714211999692,0,0,0,0,0,2
"('55.7939481', '37.5675456')",10.931588102910961,0,0,0,0,0,2
"('55.786718', '37.569333')",11.68937194094049,0,0,0,0,0,2
"('55.78525', '37.560404')",11.580830568100755,0,0,0,0,0,1
"('55.7893963', '37.5718264')",11.504802122600816,0,0,0,0,0,2
"('55.780633', '37.558275')",11.991737053817513,0,0,0,0,0,1
"('55.800028', '37.557448')",10.031354617575426,0,0,0,0,0,1
"('55.77676', '37.575738')",12.856990675791254,0,0,0,0,0,2
"('55.78594', '37.561849')",11.55123865015783,0,0,0,0,0,1
"('55.78594', '37.561849')",11.55123865015783,0,0,0,0,0,1
"('55.78594', '37.561849')",11.55123865015783,0,0,0,0,0,1
"('55.781464', '37.561068')",11.979912795773515,0,0,0,0,0,1
"('55.797493', '37.55859')",10.313599080214242,0,0,0,0,0,1
"('55.80233', '37.574238')",10.364690051063684,0,0,0,0,0,2
"('55.803', '37.59155')",10.957563078993902,0,0,0,0,0,2
"('55.803', '37.59155')",10.957563078993902,0,0,0,0,0,2
"('55.784588', '37.602695')",12.727177655645374,0,0,0,0,0,2
"('55.8025889', '37.5918333')",11.0042309934456,0,0,0,0,0,2
"('55.817405', '37.573034')",8.982078754938165,0,0,0,0,1,1
"('55.799923', '37.574284')",10.588332848252996,0,0,0,0,0,2
"('55.817405', '37.573034')",8.982078754938165,0,0,0,0,1,1
"('55.804127', '37.597297')",11.094843104088621,0,0,0,0,0,2
"('55.803', '37.59155')",10.957563078993902,0,0,0,0,0,2
"('55.722274', '37.609757')",14.225336975850277,0,0,0,0,0,2
"('55.730558', '37.611491')",14.85028205762845,0,0,0,0,0,1
"('55.724094', '37.62139')",14.616532471564744,0,0,0,0,0,3
"('55.730101', '37.630939')",13.929913977813927,0,0,0,0,0,2
"('55.716711', '37.634856')",13.571466308939103,0,0,0,0,0,4
"('55.731926', '37.63342')",13.679608453458297,0,0,0,0,0,1
"('55.733523', '37.640533')",13.224390541848964,0,0,0,0,0,1
"('55.7267', '37.63562')",13.95973182466313,0,0,0,0,0,3
"('55.731181', '37.634829')",13.66605270994176,0,0,0,0,0,2
"('55.731815', '37.630123')",13.846358631650663,0,0,0,0,0,1
"('55.724094', '37.62139')",14.616532471564744,0,0,0,0,0,3
"('55.73273', '37.635136')",13.539489391810001,0,0,0,0,0,1
"('55.727501', '37.634712')",13.942147397035043,0,0,0,0,0,2
"('55.7288141', '37.6362103')",13.774477071540925,0,0,0,0,0,2
"('55.736012', '37.618659')",14.125951168088463,0,0,0,0,0,1
"('55.732839', '37.622306')",14.157167032747076,0,0,0,0,0,1
"('55.732266', '37.617617')",14.429019588595574,0,0,0,0,0,1
"('55.723465', '37.631263')",14.332034648679626,0,0,0,0,0,4
"('55.728008', '37.638413')",13.731944950808117,0,0,0,0,0,3
"('55.723506', '37.610287')",14.366481536566642,0,0,0,0,0,1
"('55.7195', '37.625522')",14.146722985590621,0,0,0,0,0,4
"('55.72345', '37.624364')",14.556685331819068,0,0,0,0,0,3
"('55.725995', '37.634892')",14.04645649713968,0,0,0,0,0,3
"('55.7229333', '37.616248')",14.40182235646251,0,0,0,0,0,2
"('55.732839', '37.622306')",14.157167032747076,0,0,0,0,0,1
"('55.730217', '37.63243')",13.850317845829293,0,0,0,0,0,2
"('55.725944', '37.626591')",14.4390546658859,0,0,0,0,0,3
"('55.7596', '37.652473')",10.892769441111446,0,0,0,0,0,1
"('55.75873', '37.636356')",11.812108632968442,0,0,0,0,0,1
"('55.743933', '37.588997')",15.211570779250135,0,0,0,0,0,0
"('55.932344', '37.542931')",7.102453101898176,0,0,0,0,1,0
"('55.57754', '37.675793')",5.973752824114094,0,0,0,0,3,0
"('55.597327', '37.722343')",2.327775758098558,0,0,1,1,1,2
"('55.577862', '37.665515')",6.45538775161624,0,0,0,0,3,0
"('55.6175', '37.710413')",2.3876942227880624,0,0,1,1,1,2
"('55.611836', '37.715219')",2.0271189466714445,0,0,1,1,1,2
"('55.603883', '37.707763')",2.6815686725792722,0,0,1,0,3,0
