coords,edu_uni_closest_km,edu_uni_less500m,edu_uni_0.5-1km,edu_uni_1-3km,edu_uni_3-5km,edu_uni_5-10km,edu_uni_10-15km
"('55.780846', '37.449147')",1.2091836847783333,0,0,1,0,1,0
"('55.781701', '37.485996')",1.1685043558769592,0,0,1,0,1,0
"('55.78035', '37.450027')",1.1777689378275542,0,0,1,0,1,0
"('55.78115', '37.453594')",0.9369613000724795,0,1,0,1,0,1
"('55.780712', '37.472054')",0.4812490146691207,1,0,1,0,1,0
"('55.672255', '37.577238')",0.3169755441623947,1,0,1,0,1,0
"('55.657795', '37.597286')",2.0634082817377477,0,0,1,0,1,0
"('55.669752', '37.592402')",1.2094600987734743,0,0,1,0,1,0
"('55.672255', '37.577238')",0.3169755441623947,1,0,1,0,1,0
"('55.712426', '37.392706')",8.791366464909366,0,0,0,0,1,0
"('55.71408', '37.3954')",8.716716765763294,0,0,0,0,1,0
"('55.719994', '37.391106')",8.628207882232823,0,0,0,0,1,0
"('55.715973', '37.389553')",9.056503933661228,0,0,0,0,1,0
"('55.714024', '37.396407')",8.657133423803119,0,0,0,0,1,0
"('55.72834', '37.720438')",2.6903640124582204,0,0,1,0,1,0
"('55.72834', '37.720438')",2.6903640124582204,0,0,1,0,1,0
"('55.729012', '37.7373')",2.8347574908292,0,0,1,0,1,0
"('55.716742', '37.732018')",1.4293043040101086,0,0,1,0,1,0
"('55.726041', '37.745654')",2.712458521385135,0,0,1,0,1,0
"('55.728859', '37.739546')",2.857366906428055,0,0,1,0,1,0
"('55.727474', '37.736286')",2.653049370025395,0,0,1,0,1,0
"('55.726483', '37.747668')",2.815543114271554,0,0,1,0,1,0
"('55.718542', '37.746768')",2.044180108993101,0,0,1,0,1,0
"('55.724353', '37.74101')",2.4181024247627545,0,0,1,0,1,0
"('55.7027648', '37.7817378')",3.4555684466019487,0,0,0,1,0,1
"('55.712071', '37.760827')",2.3175418554059632,0,0,1,0,1,0
"('55.726918', '37.737758')",2.617865477745909,0,0,1,0,1,0
"('55.721727', '37.735131')",2.0168444020406637,0,0,1,0,1,0
"('55.717731', '37.734093')",1.573301781004959,0,0,1,0,1,0
"('55.718903', '37.7388')",1.8088477433619565,0,0,1,0,1,0
"('55.727474', '37.736286')",2.653049370025395,0,0,1,0,1,0
"('55.73296', '37.717115')",3.230332985831747,0,0,0,1,0,1
"('55.72817', '37.738764')",2.7695569543974465,0,0,1,0,1,0
"('55.726041', '37.745654')",2.712458521385135,0,0,1,0,1,0
"('55.726041', '37.745654')",2.712458521385135,0,0,1,0,1,0
"('55.728004', '37.734947')",2.6912978431562515,0,0,1,0,1,0
"('55.72642', '37.741413')",2.640568170676228,0,0,1,0,1,0
"('55.729224', '37.738252')",2.873162845099452,0,0,1,0,1,0
"('55.728004', '37.734947')",2.6912978431562515,0,0,1,0,1,0
"('55.612017', '37.411121')",10.178136889505042,0,0,0,0,0,1
"('55.750738', '37.682323')",1.3456040190125131,0,0,1,0,1,0
"('55.666127', '37.508589')",1.6527529867669166,0,0,1,0,1,0
"('55.673783', '37.50434')",1.1778694863942627,0,0,1,0,1,0
"('55.673046', '37.51035')",0.9474337400173176,0,1,0,1,0,1
"('55.667061', '37.507699')",1.5879361723425691,0,0,1,0,1,0
"('55.6737', '37.538063')",0.7952202049921849,0,1,0,1,0,1
"('55.667061', '37.507699')",1.5879361723425691,0,0,1,0,1,0
"('55.680641', '37.51644')",0.24401113761663712,1,0,1,0,1,0
"('55.686726', '37.538943')",0.6590248246121703,0,1,0,1,0,1
"('55.673126', '37.5131')",0.8346113109051955,0,1,0,1,0,1
"('55.67047', '37.509308')",1.2133309617466421,0,0,1,0,1,0
"('55.666858', '37.518812')",1.3988202177517501,0,0,1,0,1,0
"('55.658813', '37.493156')",2.8608801497615937,0,0,1,0,1,0
"('55.677275', '37.53738')",0.4692572754301308,1,0,1,0,1,0
"('55.671377', '37.513565')",0.9900323539560576,0,1,0,1,0,1
"('55.672636', '37.514724')",0.8321183819588197,0,1,0,1,0,1
"('55.669569', '37.507672')",1.3548365009016736,0,0,1,0,1,0
"('55.67694', '37.539266')",0.43319781415971836,1,0,1,0,1,0
"('55.673783', '37.50434')",1.1778694863942627,0,0,1,0,1,0
"('55.6588197', '37.4942433')",2.819828971771027,0,0,1,0,1,0
"('55.674996', '37.530732')",0.8090290879822262,0,1,0,1,0,1
"('55.669711', '37.513431')",1.1631242676934128,0,0,1,0,1,0
"('55.673126', '37.5131')",0.8346113109051955,0,1,0,1,0,1
"('55.660362', '37.51678')",2.1306636330512947,0,0,1,0,1,0
"('55.6718818', '37.5090102')",1.100504629488388,0,0,1,0,1,0
"('55.682808', '37.531478')",0.6944682914634541,0,1,0,1,0,1
"('55.677895', '37.535763')",0.4905748559644226,1,0,1,0,1,0
"('55.752186', '37.83015')",3.086634266832031,0,0,0,1,0,1
"('55.74846', '37.818634')",3.4431763849936194,0,0,0,1,0,1
"('55.779433', '37.827634')",0.22570718118390196,1,0,1,0,1,0
"('55.748837', '37.811672')",3.442867213122523,0,0,0,1,0,1
"('55.739693', '37.862778')",5.11598467188017,0,0,0,0,1,0
"('55.778664', '37.834938')",0.6888105447000034,0,1,0,1,0,1
"('55.781484', '37.832836')",0.5442620264660675,0,1,0,1,0,1
"('55.74152', '37.82997')",4.255798797556277,0,0,0,1,0,1
"('55.742966', '37.80091')",4.229894024424593,0,0,0,1,0,1
"('55.74059', '37.85056')",4.7043190941174595,0,0,0,1,0,1
"('55.7564', '37.80276')",2.780078154044727,0,0,1,0,1,0
"('55.75703', '37.795268')",2.93480275494404,0,0,1,0,1,0
"('55.743928', '37.874464')",5.120914543533349,0,0,0,0,1,0
"('55.739693', '37.862778')",5.11598467188017,0,0,0,0,1,0
"('55.740036', '37.83068')",4.425686991964706,0,0,0,1,0,1
"('55.73862', '37.851765')",4.936001510126827,0,0,0,1,0,1
"('55.75447', '37.80233')",2.9891118571310056,0,0,1,0,1,0
"('55.76648', '37.825417')",1.4679763374129076,0,0,1,0,1,0
"('55.74824', '37.816396')",3.4751921273739947,0,0,0,1,0,1
"('55.779201', '37.826538')",0.1789218249361647,1,0,1,0,1,0
"('55.760287', '37.800353')",2.4594925177369045,0,0,1,0,1,0
"('55.749817', '37.821426')",3.290673034504947,0,0,0,1,0,1
"('55.73973', '37.827213')",4.433385881656073,0,0,0,1,0,1
"('55.751015', '37.82565')",3.1733856660985222,0,0,0,1,0,1
"('55.782233', '37.835692')",0.7381898590105254,0,1,0,1,0,1
"('55.772279', '37.834183')",1.0779717147382197,0,0,1,0,1,0
"('55.75541', '37.79994')",2.9529458115429152,0,0,1,0,1,0
"('55.770011', '37.833491')",1.272487804151069,0,0,1,0,1,0
"('55.77792', '37.820385')",0.16133311458807834,1,0,1,0,1,0
"('55.754604', '37.80311')",2.957363705711163,0,0,1,0,1,0
"('55.738505', '37.869343')",5.435520372198692,0,0,0,0,1,0
"('55.757364', '37.806901')",2.5876205006138395,0,0,1,0,1,0
"('55.743404', '37.862354')",4.742240557890442,0,0,0,1,0,1
"('55.734461', '37.85073')",5.343639099957925,0,0,0,0,1,0
"('55.73688', '37.847927')",5.030730460459655,0,0,0,0,1,0
"('55.773682', '37.820457')",0.6330712286271636,0,1,0,1,0,1
"('55.73665', '37.84676')",5.0313029056431215,0,0,0,0,1,0
"('55.765764', '37.8266485')",1.5633116397676072,0,0,1,0,1,0
"('55.7387466', '37.8320931')",4.581061130207725,0,0,0,1,0,1
"('55.745022', '37.87043')",4.870721451418558,0,0,0,1,0,1
"('55.73815', '37.86715')",5.39943117761933,0,0,0,0,1,0
"('55.740527', '37.85559')",4.834051604086527,0,0,0,1,0,1
"('55.7254379', '37.8614816')",6.525495606951768,0,0,0,0,1,0
"('55.738525', '37.834462')",4.631290886381875,0,0,0,1,0,1
"('55.7254379', '37.8614816')",6.525495606951768,0,0,0,0,1,0
"('55.7315', '37.85038')",5.647258151385629,0,0,0,0,1,0
"('55.740892', '37.630239')",0.39635790560543843,1,0,1,0,1,0
"('55.73555', '37.637596')",0.4917559312919433,1,0,1,0,1,0
"('55.742093', '37.616378')",0.9741343630741108,0,1,0,1,0,1
"('55.740436', '37.626088')",0.40898247051107217,1,0,1,0,1,0
"('55.74114', '37.619205')",0.7676204105378808,0,1,0,1,0,1
"('55.74471', '37.635912')",0.8957325255957677,0,1,0,1,0,1
"('55.740928', '37.622118')",0.609353715394259,0,1,0,1,0,1
"('55.643983', '37.343532')",11.790120785283454,0,0,0,0,0,1
"('55.636001', '37.311238')",14.005231312044726,0,0,0,0,0,1
"('55.625339', '37.312526')",14.38804226017061,0,0,0,0,0,1
"('55.603458', '37.3770532')",12.364818833258552,0,0,0,0,0,1
"('55.626594', '37.343919')",12.555653113387079,0,0,0,0,0,1
"('55.661176', '37.368092')",9.772377053799994,0,0,0,0,1,0
"('55.6030912', '37.3769706')",12.396677124303658,0,0,0,0,0,1
"('55.603919', '37.358633')",13.19978439529255,0,0,0,0,0,1
"('55.5322084', '37.4568026')",16.869367950607728,0,0,0,0,0,0
"('55.607799', '37.41343')",10.434837264374105,0,0,0,0,0,1
"('55.65532', '37.398024')",8.13486523545995,0,0,0,0,1,0
"('55.94631', '37.343082')",11.919668395879157,0,0,0,0,0,1
"('55.947304', '37.34489')",11.972509870941016,0,0,0,0,0,1
"('55.779975', '37.615722')",0.759631062001557,0,1,0,1,0,1
"('55.779975', '37.615722')",0.759631062001557,0,1,0,1,0,1
"('55.757214', '37.64955')",0.5250036404066761,0,1,0,1,0,1
"('55.769271', '37.604996')",0.6791247281126243,0,1,0,1,0,1
"('55.729224', '37.738252')",2.873162845099452,0,0,1,0,1,0
"('55.623342', '37.491817')",6.494191535463221,0,0,0,0,1,0
"('55.676519', '37.539715')",0.46479157416151445,1,0,1,0,1,0
"('55.678879', '37.541036')",0.19033448033378939,1,0,1,0,1,0
"('55.672448', '37.563629')",0.5853611528272412,0,1,0,1,0,1
"('55.679306', '37.571201')",0.9637175659596594,0,1,0,1,0,1
"('55.65885', '37.56918')",1.2907883325784366,0,0,1,0,1,0
"('55.676813', '37.5738129')",0.6872267616568516,0,1,0,1,0,1
"('55.668655', '37.537523')",1.3445566626907202,0,0,1,0,1,0
"('55.6706116', '37.5612752')",0.698496426891037,0,1,0,1,0,1
"('55.672255', '37.577238')",0.3169755441623947,1,0,1,0,1,0
"('55.671529', '37.474821')",2.977982153393779,0,0,1,0,1,0
"('55.659286', '37.465084')",4.128710134169274,0,0,0,1,0,1
"('55.680118', '37.451564')",4.30020624245958,0,0,0,1,0,1
"('55.681006', '37.45292')",4.217192004828518,0,0,0,1,0,1
"('55.6605794', '37.4535896')",4.682742503064316,0,0,0,1,0,1
"('55.655361', '37.4702882')",4.131208000764488,0,0,0,1,0,1
"('55.681006', '37.45292')",4.217192004828518,0,0,0,1,0,1
"('55.664329', '37.466009')",3.796833210826726,0,0,0,1,0,1
"('55.675433', '37.444889')",4.743614221507002,0,0,0,1,0,1
"('55.658484', '37.471345')",3.8594858983326077,0,0,0,1,0,1
"('55.657795', '37.466908')",4.128922462468615,0,0,0,1,0,1
"('55.66164', '37.41553')",6.867733942293661,0,0,0,0,1,0
"('55.667879', '37.470554')",3.3711530217073795,0,0,0,1,0,1
"('55.662222', '37.474318')",3.463824258928839,0,0,0,1,0,1
"('55.669933', '37.475807')",2.978815827156134,0,0,1,0,1,0
"('55.663832', '37.474641')",3.3493418476734487,0,0,0,1,0,1
"('55.667457', '37.454573')",4.329821992271956,0,0,0,1,0,1
"('55.663832', '37.474641')",3.3493418476734487,0,0,0,1,0,1
"('55.659603', '37.485905')",3.092092381014899,0,0,0,1,0,1
"('55.659348', '37.472989')",3.71882293461322,0,0,0,1,0,1
"('55.672052', '37.473456')",3.043206186743659,0,0,0,1,0,1
"('55.673199', '37.454932')",4.151251137393614,0,0,0,1,0,1
"('55.678944', '37.44648')",4.62051322731167,0,0,0,1,0,1
"('55.844111', '37.576852')",0.41744451892339646,1,0,1,0,1,0
"('55.843495', '37.555723')",0.2432890983619232,1,0,1,0,1,0
"('55.840029', '37.582586')",0.4685418054451841,1,0,1,0,1,0
"('55.847442', '37.564967')",0.8501612374962324,0,1,0,1,0,1
"('55.84587', '37.55371')",0.1545416721592617,1,0,1,0,1,0
"('55.843869', '37.566611')",0.608008791722861,0,1,0,1,0,1
"('55.8430528', '37.5664976')",0.5613769096123283,0,1,0,1,0,1
"('55.842105', '37.569045')",0.37026229973924146,1,0,1,0,1,0
"('55.724773', '37.774499')",3.782803030053016,0,0,0,1,0,1
"('55.727562', '37.776817')",4.090610455198189,0,0,0,1,0,1
"('55.724773', '37.774499')",3.782803030053016,0,0,0,1,0,1
"('55.725138', '37.775272')",3.846080511323549,0,0,0,1,0,1
"('55.708576', '37.794262')",4.270251302080436,0,0,0,1,0,1
"('55.724773', '37.774499')",3.782803030053016,0,0,0,1,0,1
"('55.813723', '37.799328')",1.837264556071705,0,0,1,0,1,0
"('55.72259', '37.611813')",1.9213052248695726,0,0,1,0,1,0
"('55.71821', '37.60825')",1.7187517907417698,0,0,1,0,1,0
"('55.7373538', '37.6155562')",0.8606596000836333,0,1,0,1,0,1
"('55.726142', '37.608185')",1.7786381862698644,0,0,1,0,1,0
"('55.72164', '37.606658')",2.1079971023354647,0,0,1,0,1,0
"('55.72386', '37.610054')",1.8774232620645928,0,0,1,0,1,0
"('55.7349671', '37.6124637')",1.0800756318199276,0,0,1,0,1,0
"('55.7162154', '37.6139228')",1.3843369341070175,0,0,1,0,1,0
"('55.792625', '37.50645')",0.9258929245002432,0,1,0,1,0,1
"('55.809378', '37.456882')",2.826917280815411,0,0,1,0,1,0
"('55.782497', '37.47269')",0.3618180270708885,1,0,1,0,1,0
"('55.7992799', '37.4686817')",1.627121682574485,0,0,1,0,1,0
"('55.789907', '37.496318')",1.5336726756948178,0,0,1,0,1,0
"('55.810642', '37.452194')",3.042745797086793,0,0,0,1,0,1
"('55.811346', '37.405247')",3.9231710830328095,0,0,0,1,0,1
"('55.805346', '37.417958')",3.859632337826368,0,0,0,1,0,1
"('55.809378', '37.456882')",2.826917280815411,0,0,1,0,1,0
"('55.809378', '37.456882')",2.826917280815411,0,0,1,0,1,0
"('55.786976', '37.45254')",0.9646615565696262,0,1,0,1,0,1
"('55.799557', '37.48551')",1.9952240808127197,0,0,1,0,1,0
"('55.804982', '37.464472')",2.267188805913087,0,0,1,0,1,0
"('55.788535', '37.468238')",0.4321745814827392,1,0,1,0,1,0
"('55.79017', '37.47236')",0.6787783871617952,0,1,0,1,0,1
"('55.784267', '37.468452')",0.03171917900297412,1,0,1,0,1,0
"('55.80371', '37.413403')",3.9931033697721245,0,0,0,1,0,1
"('55.806813', '37.423482')",3.6941955759567127,0,0,0,1,0,1
"('55.79017', '37.47236')",0.6787783871617952,0,1,0,1,0,1
"('55.790023', '37.469243')",0.605909851015679,0,1,0,1,0,1
"('55.782337', '37.47599')",0.5511743149045619,0,1,0,1,0,1
"('55.78713', '37.480022')",0.8031302842768834,0,1,0,1,0,1
"('55.784515', '37.46053')",0.42495944520284235,1,0,1,0,1,0
"('55.7799454', '37.4858997')",1.2275133649513361,0,0,1,0,1,0
"('55.771889', '37.485197')",1.7605088429373559,0,0,1,0,1,0
"('55.809687', '37.460098')",2.8208462388844224,0,0,1,0,1,0
"('55.792124', '37.484092')",1.311025526799821,0,0,1,0,1,0
"('55.785453', '37.497638')",1.543812173338041,0,0,1,0,1,0
"('55.79017', '37.47236')",0.6787783871617952,0,1,0,1,0,1
"('55.8042885', '37.4681355')",2.18321419017452,0,0,1,0,1,0
"('55.806504', '37.449866')",2.6658793004456878,0,0,1,0,1,0
"('55.79017', '37.47236')",0.6787783871617952,0,1,0,1,0,1
"('55.808923', '37.462317')",2.7172168882048386,0,0,1,0,1,0
"('55.807435', '37.448662')",2.7915524377561645,0,0,1,0,1,0
"('55.798256', '37.48199')",1.7560887083122763,0,0,1,0,1,0
"('55.798905', '37.484244')",1.8911432339224472,0,0,1,0,1,0
"('55.593863', '37.432025')",11.028988588259093,0,0,0,0,0,1
"('55.570624', '37.4872')",12.288643753032138,0,0,0,0,0,1
"('55.5118537', '37.3519973')",21.461874490633388,0,0,0,0,0,0
"('55.570624', '37.4872')",12.288643753032138,0,0,0,0,0,1
"('55.745661', '37.670798')",0.4275403251495792,1,0,1,0,1,0
"('55.50213', '37.32641')",23.217585603294438,0,0,0,0,0,0
"('55.508774', '37.342445')",22.06079130822532,0,0,0,0,0,0
"('55.57548', '37.471623')",11.969710532731217,0,0,0,0,0,1
"('55.508524', '37.339337')",22.18495491375234,0,0,0,0,0,0
"('55.532675', '37.38292')",18.48999243309338,0,0,0,0,0,0
"('55.56837', '37.470203')",12.758345634264467,0,0,0,0,0,1
"('55.573378', '37.468775')",12.242483224439782,0,0,0,0,0,1
"('55.466683', '37.29488')",2439.5143887157456,0,0,0,0,0,0
"('55.533435', '37.376411')",18.611768846947257,0,0,0,0,0,0
"('55.570502', '37.489113')",12.28212408129534,0,0,0,0,0,1
"('55.569571', '37.491575')",12.319056737590225,0,0,0,0,0,1
"('55.608292', '37.707063')",7.7900478640667545,0,0,0,0,1,0
"('55.598863', '37.72528')",8.647144917837046,0,0,0,0,1,0
"('55.60877', '37.699337')",7.868246949036234,0,0,0,0,1,0
"('55.62205', '37.6964')",6.539263061750374,0,0,0,0,1,0
"('55.59878', '37.720287')",8.687200145161377,0,0,0,0,1,0
"('55.603359', '37.708069')",8.310974520540658,0,0,0,0,1,0
"('55.62512', '37.713063')",5.880691231351468,0,0,0,0,1,0
"('55.827408', '37.59533')",1.914076983072737,0,0,1,0,1,0
"('55.827879', '37.59038')",1.6812571257031217,0,0,1,0,1,0
"('55.826898', '37.5918')",1.8217396268165336,0,0,1,0,1,0
"('55.794846', '37.585898')",0.7785059717758398,0,1,0,1,0,1
"('55.823467', '37.602024')",1.8321417562074134,0,0,1,0,1,0
"('55.82537', '37.59751')",2.1731594884490586,0,0,1,0,1,0
"('55.829674', '37.598698')",1.8925857885696467,0,0,1,0,1,0
"('55.826898', '37.5918')",1.8217396268165336,0,0,1,0,1,0
"('55.794178', '37.576454')",0.18308465498871482,1,0,1,0,1,0
"('55.7811995', '37.6439518')",0.44520548180838365,1,0,1,0,1,0
"('55.784534', '37.638817')",0.45034373419301177,1,0,1,0,1,0
"('55.4772347', '37.528589')",2416.9607282157644,0,0,0,0,0,0
"('55.5217316', '37.3545344')",20.430318408173136,0,0,0,0,0,0
"('55.856159', '37.611661')",2.8838039478851454,0,0,1,0,1,0
"('55.882707', '37.648349')",0.6840328919469355,0,1,0,1,0,1
"('55.877152', '37.628119')",2.087328867487065,0,0,1,0,1,0
"('55.866238', '37.52825')",2.792936008758231,0,0,1,0,1,0
"('55.871602', '37.634488')",2.0921960948393115,0,0,1,0,1,0
"('55.759436', '37.605733')",1.537466197547037,0,0,1,0,1,0
"('55.7588339', '37.6088938')",1.5449666131134225,0,0,1,0,1,0
"('55.75892', '37.60938')",1.5291418655677362,0,0,1,0,1,0
"('55.758682', '37.607124')",1.5758412468023824,0,0,1,0,1,0
"('55.758175', '37.606342')",1.5038814178508555,0,0,1,0,1,0
"('55.7588339', '37.6088938')",1.5449666131134225,0,0,1,0,1,0
"('55.759496', '37.608868')",1.4735255913247853,0,0,1,0,1,0
"('55.696423', '37.47377')",3.4500860449559476,0,0,0,1,0,1
"('55.731926', '37.63342')",0.5845417552950454,0,1,0,1,0,1
"('55.717731', '37.633464')",1.706330129951444,0,0,1,0,1,0
"('55.719288', '37.648476')",2.2633991766069084,0,0,1,0,1,0
"('55.722274', '37.64745')",1.9529440930074504,0,0,1,0,1,0
"('55.719288', '37.648476')",2.2633991766069084,0,0,1,0,1,0
"('55.736691', '37.635233')",0.3138131565352566,1,0,1,0,1,0
"('55.740649', '37.64145')",0.7959084804875016,0,1,0,1,0,1
"('55.73486', '37.62862')",0.20994241818007753,1,0,1,0,1,0
"('55.803231', '37.347476')",6.96765706336671,0,0,0,0,1,0
"('55.803231', '37.347476')",6.96765706336671,0,0,0,0,1,0
"('55.79839', '37.50681')",1.227899612196029,0,0,1,0,1,0
"('55.799841', '37.524408')",1.0336390973435423,0,0,1,0,1,0
"('55.798256', '37.48199')",1.7560887083122763,0,0,1,0,1,0
"('55.804056', '37.496165')",2.146306999667507,0,0,1,0,1,0
"('55.808078', '37.495716')",2.4957992292311006,0,0,1,0,1,0
"('55.786313', '37.463664')",0.2947850338773527,1,0,1,0,1,0
"('55.807129', '37.500543')",2.2293420113074243,0,0,1,0,1,0
"('55.8061554', '37.5023376')",2.0763638109477136,0,0,1,0,1,0
"('55.820369', '37.461867')",3.0319006314124084,0,0,0,1,0,1
"('55.78032', '37.475647')",0.6595803811591784,0,1,0,1,0,1
"('55.805999', '37.503738')",2.013926177902943,0,0,1,0,1,0
"('55.80011', '37.515335')",1.1033774040923816,0,0,1,0,1,0
"('55.8061554', '37.5023376')",2.0763638109477136,0,0,1,0,1,0
"('55.7742587', '37.546541')",1.6254979110565793,0,0,1,0,1,0
"('55.758553', '37.52044')",2.098533698303859,0,0,1,0,1,0
"('55.732656', '37.587919')",1.9902297371391595,0,0,1,0,1,0
"('55.73721', '37.585636')",1.4782268370816518,0,0,1,0,1,0
"('55.738257', '37.592294')",1.4236127260942437,0,0,1,0,1,0
"('55.72961', '37.581253')",2.3409548582235886,0,0,1,0,1,0
"('55.725464', '37.587517')",2.7883778030760236,0,0,1,0,1,0
"('55.727612', '37.586563')",2.5474409299921317,0,0,1,0,1,0
"('55.7314668', '37.58927')",2.1296290694248547,0,0,1,0,1,0
"('55.73216', '37.584072')",2.0429726052337998,0,0,1,0,1,0
"('55.723774', '37.583096')",2.978571444418445,0,0,1,0,1,0
"('55.745387', '37.587317')",0.5770568523542863,0,1,0,1,0,1
"('55.73998', '37.591135')",1.2189617878678871,0,0,1,0,1,0
"('55.735941', '37.527444')",0.30164373981641185,1,0,1,0,1,0
"('55.764648', '37.494449')",2.753661436413196,0,0,1,0,1,0
"('55.734674', '37.519602')",0.802238486950991,0,1,0,1,0,1
"('55.737917', '37.490973')",2.5208532958436023,0,0,1,0,1,0
"('55.799865', '37.77286')",1.1099587592921274,0,0,1,0,1,0
"('55.818048', '37.74628')",3.212399854357982,0,0,0,1,0,1
"('55.834108', '37.359864')",4.72451303304914,0,0,0,1,0,1
"('55.797751', '37.791495')",0.037433537185422486,1,0,1,0,1,0
"('55.821365', '37.821228')",3.2292435675004114,0,0,0,1,0,1
"('55.799847', '37.827896')",2.038825084750125,0,0,1,0,1,0
"('55.82447', '37.82651')",3.704149900098036,0,0,0,1,0,1
"('55.801126', '37.817676')",1.7158451392152962,0,0,1,0,1,0
"('55.8110696', '37.7962296')",1.5019228233202244,0,0,1,0,1,0
"('55.791035', '37.818948')",1.07438166084191,0,0,1,0,1,0
"('55.8161', '37.829037')",3.1324569839941585,0,0,0,1,0,1
"('55.8188268', '37.8306471')",3.409717171825787,0,0,0,1,0,1
"('55.809515', '37.811123')",1.8092292342674599,0,0,1,0,1,0
"('55.823945', '37.803569')",3.0046399748145123,0,0,0,1,0,1
"('55.816885', '37.823017')",2.917483353242304,0,0,1,0,1,0
"('55.816561', '37.794837')",2.0904141549269797,0,0,1,0,1,0
"('55.662222', '37.732656')",1.5818412884374045,0,0,1,0,1,0
"('55.650099', '37.730203')",2.940010619293635,0,0,1,0,1,0
"('55.669986', '37.773143')",2.4063643252713365,0,0,1,0,1,0
"('55.743572', '37.75488')",4.7283264817737605,0,0,0,1,0,1
"('55.744167', '37.77044')",5.006735265834162,0,0,0,0,1,0
"('55.743572', '37.75488')",4.7283264817737605,0,0,0,1,0,1
"('55.75311', '37.78632')",3.6106787628495884,0,0,0,1,0,1
"('55.739458', '37.762462')",4.531064256908442,0,0,0,1,0,1
"('55.74559', '37.763836')",5.157548987985651,0,0,0,0,1,0
