coords,eco_boiler_closest_km,eco_boiler_less500m,eco_boiler_0.5-1km,eco_boiler_1-3km,eco_boiler_3-5km,eco_boiler_5-10km,eco_boiler_10-15km
"('55.77224', '37.731136')",9.984165189020139,0,0,0,0,1,1
"('55.822412', '37.432043')",9.528960085021803,0,0,0,0,1,1
"('55.8366204', '37.4572201')",10.07783412362997,0,0,0,0,0,2
"('55.822244', '37.435869')",9.443634552148703,0,0,0,0,1,1
"('55.825401', '37.455238')",9.345063476459332,0,0,0,0,2,0
"('55.81883', '37.428996')",9.208261248095369,0,0,0,0,1,1
"('55.836721', '37.461625')",9.890341585272132,0,0,0,0,1,1
"('55.823778', '37.452749')",9.358434308546057,0,0,0,0,2,0
"('55.840218', '37.463215')",10.104166587810457,0,0,0,0,0,2
"('55.75396', '37.620393')",3.720362510831709,0,0,0,1,1,1
"('55.821779', '37.43757')",9.365465563196125,0,0,0,0,1,1
"('55.829866', '37.412379')",10.723910673608984,0,0,0,0,0,2
"('55.827722', '37.42598')",10.207209087955427,0,0,0,0,0,2
"('55.82848', '37.448044')",9.911354941897264,0,0,0,0,2,0
"('55.815417', '37.426119')",8.911809388032095,0,0,0,0,1,1
"('55.821077', '37.430462')",9.416797397255024,0,0,0,0,1,1
"('55.820729', '37.423922')",9.514010292471722,0,0,0,0,1,1
"('55.818139', '37.431594')",9.083732788034663,0,0,0,0,1,1
"('55.821917', '37.438614')",9.36350585943907,0,0,0,0,2,0
"('55.825444', '37.412013')",10.278142588647178,0,0,0,0,0,2
"('55.825683', '37.413192')",10.273837233165608,0,0,0,0,0,2
"('55.814746', '37.424309')",8.883141018494237,0,0,0,0,1,1
"('55.848357', '37.351195')",14.342937426442035,0,0,0,0,0,1
"('55.809024', '37.475441')",7.249439598517263,0,0,0,0,2,0
"('55.770294', '37.636974')",4.087819022515833,0,0,0,1,0,2
"('55.7628702', '37.6436995')",4.644078407387602,0,0,0,1,0,3
"('55.76317', '37.64408')",4.658999283625445,0,0,0,1,0,3
"('55.769367', '37.635593')",4.011433863474661,0,0,0,1,0,2
"('55.76709', '37.639545')",4.291658320322721,0,0,0,1,0,3
"('55.763234', '37.64295')",4.588465887290528,0,0,0,1,0,3
"('55.767539', '37.627885')",3.5619869830253825,0,0,0,1,1,1
"('55.76697', '37.624886')",3.389627627101966,0,0,0,1,1,1
"('55.763457', '37.636024')",4.161645594836646,0,0,0,1,0,2
"('55.7675455', '37.6251245')",3.3915676530932717,0,0,0,1,1,1
"('55.729975', '37.76106')",6.455803954697467,0,0,0,0,1,2
"('55.728221', '37.763971')",6.237583716883055,0,0,0,0,1,2
"('55.7291994', '37.7627259')",6.335542653417097,0,0,0,0,1,2
"('55.724789', '37.744738')",7.377514947897476,0,0,0,0,1,2
"('55.724723', '37.743067')",7.481153157316486,0,0,0,0,1,2
"('55.816508', '37.466976')",8.160131594435033,0,0,0,0,2,0
"('55.8135405', '37.4701125')",7.808093023672918,0,0,0,0,2,0
"('55.812934', '37.469296')",7.811786913064488,0,0,0,0,2,0
"('55.819949', '37.465892')",8.444990728970927,0,0,0,0,2,0
"('55.805083', '37.421425')",7.969482424287406,0,0,0,0,1,1
"('55.801617', '37.406155')",8.102357034917544,0,0,0,0,1,1
"('55.795388', '37.405157')",7.566951734537715,0,0,0,0,1,1
"('55.80963', '37.414276')",8.62194193486993,0,0,0,0,1,1
"('55.78426', '37.475513')",4.8662049485197345,0,0,0,1,1,1
"('55.805832', '37.414383')",8.243893304507566,0,0,0,0,1,1
"('55.799446', '37.39214')",8.423167742328287,0,0,0,0,1,1
"('55.81784', '37.397907')",9.914193889852477,0,0,0,0,1,1
"('55.815662', '37.400227')",9.631487469937145,0,0,0,0,1,1
"('55.797386', '37.3934201')",8.194690775958424,0,0,0,0,1,1
"('55.813612', '37.406019')",9.2552485185432,0,0,0,0,1,1
"('55.802185', '37.40648')",8.14446838340064,0,0,0,0,1,1
"('55.804273', '37.396793')",8.676398731684339,0,0,0,0,1,1
"('55.809762', '37.392302')",9.338935334331422,0,0,0,0,1,1
"('55.748645', '37.558571')",2.8723151148487234,0,0,1,0,2,0
"('55.746922', '37.556864')",3.087560519992752,0,0,0,1,1,1
"('55.772518', '37.6207122')",3.054678232826034,0,0,0,1,1,1
"('55.772902', '37.628586')",3.547846781678664,0,0,0,1,0,2
"('55.769251', '37.628451')",3.5678197976072767,0,0,0,1,0,2
"('55.780097', '37.630814')",3.763987181160828,0,0,0,1,0,2
"('55.771418', '37.629358')",3.602171635731524,0,0,0,1,0,2
"('55.774527', '37.622962')",3.1974917310862856,0,0,0,1,1,1
"('55.774046', '37.625433')",3.3506876304009063,0,0,0,1,0,2
"('55.83956', '37.46449')",9.996186063897508,0,0,0,0,1,1
"('55.854267', '37.42968')",12.686423516266544,0,0,0,0,0,2
"('55.864015', '37.431873')",13.387951418594293,0,0,0,0,0,2
"('55.862257', '37.44753')",12.611053561270928,0,0,0,0,0,2
"('55.843389', '37.431962')",11.750025231205482,0,0,0,0,0,2
"('55.8530817', '37.4424994')",12.036773692028547,0,0,0,0,0,2
"('55.865696', '37.444107')",13.0445605631218,0,0,0,0,0,2
"('55.85105', '37.434514')",12.21897974242816,0,0,0,0,0,2
"('55.863379', '37.430714')",13.382645449653081,0,0,0,0,0,2
"('55.850555', '37.415263')",12.833158480985167,0,0,0,0,0,2
"('55.846962', '37.426267')",12.257092626281354,0,0,0,0,0,2
"('55.860382', '37.417896')",13.689562590793354,0,0,0,0,0,2
"('55.84447', '37.44994')",11.01913662310629,0,0,0,0,0,2
"('55.627615', '37.518389')",8.495960304669861,0,0,0,0,1,1
"('55.630589', '37.484128')",10.679256206982915,0,0,0,0,0,2
"('55.622395', '37.48818')",10.328579164000073,0,0,0,0,0,2
"('55.61875', '37.491143')",10.12389040917719,0,0,0,0,0,2
"('55.627361', '37.478628')",10.976493998330712,0,0,0,0,0,2
"('55.619594', '37.499031')",9.630047258076328,0,0,0,0,1,1
"('55.619147', '37.497872')",9.701344086835375,0,0,0,0,1,1
"('55.630162', '37.521551')",8.346339560176245,0,0,0,0,1,1
"('55.623265', '37.489976')",10.222405456645125,0,0,0,0,0,2
"('55.624466', '37.489524')",10.261572771504577,0,0,0,0,0,2
"('55.619802', '37.497764')",9.710687238316172,0,0,0,0,1,1
"('55.613636', '37.493004')",10.00824443892887,0,0,0,0,0,2
"('55.633617', '37.483095')",10.798147782396239,0,0,0,0,0,2
"('55.758818', '37.592366')",2.05514637646812,0,0,1,0,2,0
"('55.762839', '37.606586')",2.4601684739136105,0,0,1,0,2,0
"('55.714054', '37.730104')",8.265286778176897,0,0,0,0,1,2
"('55.711823', '37.733949')",8.040425598188245,0,0,0,0,1,2
"('55.721786', '37.736179')",7.886271590372177,0,0,0,0,1,2
"('55.715576', '37.730697')",8.22136401933069,0,0,0,0,1,2
"('55.714125', '37.733132')",8.07481136382133,0,0,0,0,1,2
"('55.81551', '37.584118')",4.760400053901532,0,0,0,1,0,2
"('55.847861', '37.650055')",9.63507808354925,0,0,0,0,1,0
"('55.799502', '37.611437')",3.8230636642370945,0,0,0,1,0,2
"('55.757996', '37.542652')",2.5118082790510163,0,0,1,1,1,1
"('55.7522727', '37.5266276')",3.4140702556724594,0,0,0,2,0,2
"('55.760996', '37.513628')",3.2629678254280354,0,0,0,2,0,2
"('55.759886', '37.519027')",3.4351719871170316,0,0,0,2,0,2
"('55.75133', '37.526896')",3.3911566014482486,0,0,0,2,0,2
"('55.755302', '37.52503')",3.467828700530626,0,0,0,2,0,2
"('55.7578', '37.540138')",2.644140622791588,0,0,1,1,1,1
"('55.758156', '37.519592')",3.3466414420281594,0,0,0,2,0,2
"('55.7628769', '37.5427501')",2.1748191889488773,0,0,1,1,1,1
"('55.766754', '37.566395')",0.8105637582224412,0,1,0,1,1,1
"('55.763416', '37.547028')",1.9179103609533554,0,0,1,0,2,0
"('55.760082', '37.53666')",2.66486188805418,0,0,1,1,1,1
"('55.757409', '37.542186')",2.577793174511981,0,0,1,1,1,1
"('55.760494', '37.518551')",3.4550089425700907,0,0,0,2,0,2
"('55.764059', '37.512914')",3.4795615016967045,0,0,0,2,0,2
"('55.758073', '37.547144')",2.3062192171603098,0,0,1,1,1,1
"('55.823924', '37.56847')",5.641207142883171,0,0,0,0,1,1
"('55.81563', '37.585133')",4.784092729778926,0,0,0,1,0,2
"('55.821441', '37.582763')",5.402148505010094,0,0,0,0,1,1
"('55.81821', '37.587964')",5.099076876346718,0,0,0,0,1,1
"('55.824106', '37.570357')",5.657986622635746,0,0,0,0,1,1
"('55.824299', '37.566252')",5.690132170802597,0,0,0,0,1,1
"('55.82562', '37.577267')",5.834700220204725,0,0,0,0,1,1
"('55.73943', '37.638313')",5.614431632722713,0,0,0,0,1,3
"('55.736959', '37.61556')",4.8814514045136,0,0,0,1,1,2
"('55.736909', '37.62599')",5.280135724230067,0,0,0,0,2,2
"('55.86425', '37.429108')",13.521913957213433,0,0,0,0,0,2
"('55.854047', '37.420491')",13.08131806643997,0,0,0,0,0,2
"('55.83845', '37.388511')",12.21413906635766,0,0,0,0,0,2
"('55.861489', '37.417544')",13.792524086859588,0,0,0,0,0,2
"('55.845688', '37.42669')",12.113204496288454,0,0,0,0,0,2
"('55.82496', '37.412477')",10.217160920751445,0,0,0,0,0,2
"('55.85337', '37.409648')",13.23965202671406,0,0,0,0,0,2
"('55.840791', '37.379043')",12.721391305852745,0,0,0,0,0,2
"('55.84869', '37.436203')",11.958781833486425,0,0,0,0,0,2
"('55.85434', '37.432034')",12.588845152229506,0,0,0,0,0,2
"('55.65069', '37.468346')",10.01812127826919,0,0,0,0,0,2
"('55.65161', '37.482018')",9.909241665557891,0,0,0,0,1,2
"('55.65055', '37.489014')",10.05233147888672,0,0,0,0,0,3
"('55.655447', '37.487829')",9.502987430059193,0,0,0,0,1,2
"('55.63194', '37.48322')",10.758904595504848,0,0,0,0,0,2
"('55.632586', '37.476752')",11.17254654575243,0,0,0,0,0,2
"('55.644145', '37.473492')",10.735582721887248,0,0,0,0,0,2
"('55.656428', '37.481576')",9.37217989980286,0,0,0,0,1,2
"('55.651978', '37.486005')",9.880465964985659,0,0,0,0,1,2
"('55.647163', '37.468192')",10.410795599432216,0,0,0,0,0,2
"('55.646406', '37.482592')",10.489563024800162,0,0,0,0,0,2
"('55.645893', '37.477022')",10.539497717567468,0,0,0,0,0,2
"('55.632753', '37.474004')",11.346367421261446,0,0,0,0,0,2
"('55.64541', '37.481873')",10.598809774001738,0,0,0,0,0,2
"('55.64664', '37.47969')",10.458315368698974,0,0,0,0,0,2
"('55.645131', '37.487892')",10.648858562237445,0,0,0,0,0,2
"('55.654041', '37.489931')",9.669825967402048,0,0,0,0,1,2
"('55.713654', '37.607655')",7.006731260235588,0,0,0,0,2,1
"('55.71019', '37.6180324')",7.596371522280443,0,0,0,0,2,1
"('55.7660893', '37.6114805')",2.601168742491876,0,0,1,0,2,0
"('55.844395', '37.449093')",11.050126645240159,0,0,0,0,0,2
"('55.7212377', '37.6943255')",9.620379877785414,0,0,0,0,1,3
"('55.71947', '37.694398')",9.743948052454583,0,0,0,0,1,3
"('55.770622', '37.560394')",0.790295892104157,0,1,0,1,1,1
"('55.764236', '37.54028')",2.2351566958194438,0,0,1,1,1,1
"('55.770306', '37.56461')",0.5739273032358281,0,1,0,1,1,1
"('55.774796', '37.556316')",1.0019079939065376,0,0,1,0,2,0
"('55.757584', '37.555653')",2.0300092558016285,0,0,1,0,2,0
"('55.770573', '37.562954')",0.6468679973900886,0,1,0,1,1,1
"('55.820855', '37.632772')",6.522087194124259,0,0,0,0,1,1
"('55.822544', '37.629135')",6.548180796174385,0,0,0,0,1,1
"('55.797701', '37.610754')",3.6436707494925855,0,0,0,1,0,2
"('55.601284', '37.586166')",4.460913401936233,0,0,0,1,0,1
"('55.608709', '37.590012')",3.982956178166668,0,0,0,1,0,1
"('55.544494', '37.545527')",10.434066987133315,0,0,0,0,0,1
"('55.524355', '37.513961')",13.432933818988456,0,0,0,0,0,1
"('55.532966', '37.527265')",12.158399815428403,0,0,0,0,0,1
"('55.535061', '37.5418826')",11.398135989430921,0,0,0,0,0,1
"('55.547056', '37.545968')",10.19868920572192,0,0,0,0,0,1
"('55.549261', '37.545402')",10.037999446965262,0,0,0,0,0,1
"('55.709491', '37.9426752')",5.185327917070369,0,0,0,0,1,0
"('55.708455', '37.925838')",4.174517394105001,0,0,0,1,0,1
"('55.830407', '37.580104')",6.378514680334335,0,0,0,0,1,1
"('55.851677', '37.633286')",9.53366018152774,0,0,0,0,1,0
"('55.87275', '37.712568')",14.148160894517842,0,0,0,0,0,1
"('55.566445', '37.568129')",7.659103750819768,0,0,0,0,1,0
"('55.565493', '37.56777')",7.751807126164858,0,0,0,0,1,0
"('55.565646', '37.564123')",7.8984934725627385,0,0,0,0,1,0
"('55.546287', '37.555598')",9.879619578978398,0,0,0,0,1,0
"('55.552408', '37.552157')",9.492878688161332,0,0,0,0,1,0
"('55.561232', '37.586176')",7.398879021617122,0,0,0,0,1,0
"('55.537792', '37.57569')",9.974708628197204,0,0,0,0,1,0
"('55.684654', '37.531586')",7.125600468682394,0,0,0,0,1,2
"('55.684777', '37.524597')",6.910042014856593,0,0,0,0,1,2
"('55.685806', '37.8624')",3.547561707048706,0,0,0,1,0,1
"('55.72161', '37.8988')",2.387520881049592,0,0,1,0,1,0
"('55.86932', '37.500324')",11.598087579435493,0,0,0,0,0,2
"('55.717424', '37.496474')",2.8679859938895387,0,0,1,0,2,1
"('55.73407', '37.490883')",1.1620606666250257,0,0,1,0,2,0
"('55.618878', '37.4144')",14.097226345996765,0,0,0,0,0,2
"('55.7573443', '37.5119741')",2.9132997188426932,0,0,1,1,1,1
"('55.753686', '37.513143')",2.732126383277322,0,0,1,1,1,1
"('55.7553539', '37.5108763')",2.7211906951572784,0,0,1,1,1,1
"('55.747288', '37.514957')",2.535564027708867,0,0,1,1,1,1
"('55.764121', '37.513071')",3.491250484778337,0,0,0,2,0,2
"('55.763697', '37.509925')",3.3275250654626696,0,0,0,2,0,2
"('55.7561254', '37.5136497')",2.912028968312423,0,0,1,1,1,1
"('55.766567', '37.48703')",2.9720702325940995,0,0,1,0,2,0
"('55.825189', '37.564284')",5.7980956695134225,0,0,0,0,1,1
"('55.731627', '37.581227')",4.6750123854375705,0,0,0,1,1,2
"('55.87241', '37.484568')",12.322510049498037,0,0,0,0,0,2
"('55.865013', '37.474264')",11.910218775128815,0,0,0,0,0,2
"('55.8675884', '37.4829033')",11.893001538334849,0,0,0,0,0,2
"('55.872577', '37.488422')",12.233720684851114,0,0,0,0,0,2
"('55.860827', '37.469728')",11.667188219927967,0,0,0,0,0,2
"('55.778282', '37.517597')",3.4623924119080067,0,0,0,2,0,2
"('55.780279', '37.516602')",3.565736145830289,0,0,0,1,1,1
"('55.775682', '37.538539')",2.120198927525092,0,0,1,0,2,0
"('55.77996', '37.526744')",2.938726663613703,0,0,1,0,2,0
"('55.780168', '37.531307')",2.669181742101884,0,0,1,0,2,0
"('55.76817', '37.502879')",3.4955359302040097,0,0,0,2,0,2
"('55.762136', '37.511105')",3.244193865919579,0,0,0,2,0,2
"('55.763941', '37.509791')",3.34331482632754,0,0,0,2,0,2
"('55.761421', '37.512865')",3.2623204154108163,0,0,0,2,0,2
"('55.77633', '37.630726')",3.6971682924662868,0,0,0,1,0,2
"('55.770532', '37.629736')",3.6329223288754307,0,0,0,1,0,2
"('55.777454', '37.616173')",2.806822286685735,0,0,1,0,2,0
"('55.797413', '37.52334')",4.068342049884984,0,0,0,1,1,1
"('55.778026', '37.540147')",2.0705941024816616,0,0,1,0,2,0
"('55.801632', '37.767635')",11.04947050587577,0,0,0,0,0,2
"('55.805252', '37.773126')",11.218030338418432,0,0,0,0,0,2
"('55.807419', '37.7761972')",11.336022586218409,0,0,0,0,0,2
"('55.802847', '37.728658')",10.36037549679864,0,0,0,0,0,2
"('55.623778', '37.590865')",3.925244550638371,0,0,0,1,0,2
"('55.644596', '37.602077')",4.437627628960281,0,0,0,1,0,3
"('55.63721', '37.606773')",3.6649866105830173,0,0,0,1,0,2
"('55.76526', '37.607567')",2.401612578722822,0,0,1,0,2,0
"('55.769733', '37.604034')",2.045679604015058,0,0,1,0,2,0
"('55.776112', '37.692765')",7.5814774899899735,0,0,0,0,1,2
"('55.745544', '37.75461')",7.395516152889003,0,0,0,0,1,1
"('55.721523', '37.62298')",6.591985874577269,0,0,0,0,2,2
"('55.764493', '37.511489')",3.4583373969888234,0,0,0,2,0,2
"('55.754955', '37.5105626')",2.6787334356577195,0,0,1,1,1,1
"('55.765711', '37.480436')",2.8121949178213947,0,0,1,0,2,0
"('55.762666', '37.51291')",3.36433560937495,0,0,0,2,0,2
"('55.618471', '37.723124')",4.502499266872438,0,0,0,1,0,2
"('55.62146', '37.741')",5.651190266710164,0,0,0,0,1,1
"('55.6203272', '37.7387044')",5.495764212254759,0,0,0,0,1,1
"('55.618268', '37.742196')",5.7019805715678284,0,0,0,0,1,1
"('55.610321', '37.752895')",6.4078096385936645,0,0,0,0,1,1
"('55.615476', '37.743274')",5.766856366347955,0,0,0,0,1,1
"('55.75946', '37.777428')",7.036493763373491,0,0,0,0,1,1
"('55.76799', '37.837437')",5.802584260426166,0,0,0,0,1,0
"('55.829502', '37.82185')",12.697342087616464,0,0,0,0,0,1
"('55.802103', '37.814483')",9.852786452459124,0,0,0,0,1,0
"('55.828674', '37.361018')",12.192051332349841,0,0,0,0,0,2
"('55.774406', '37.708931')",8.590572321159652,0,0,0,0,1,1
"('55.787513', '37.706766')",8.599315383325001,0,0,0,0,1,1
"('55.780834', '37.692688')",7.6160775015959645,0,0,0,0,1,2
"('55.774603', '37.696489')",7.810201441658512,0,0,0,0,1,2
"('55.7814011', '37.7250089')",9.640138416904309,0,0,0,0,1,1
"('55.774887', '37.707783')",8.519427355841545,0,0,0,0,1,1
"('55.772861', '37.710287')",8.675090237186128,0,0,0,0,1,1
"('55.773388', '37.708965')",8.591936585769579,0,0,0,0,1,1
"('55.780294', '37.705535')",8.412082240614353,0,0,0,0,1,1
"('55.780319', '37.699211')",8.017297529193293,0,0,0,0,1,2
"('55.78202', '37.726655')",9.74953048072073,0,0,0,0,1,1
"('55.77309', '37.706074')",8.410562616955238,0,0,0,0,1,2
"('55.708225', '37.819244')",2.8538574811482973,0,0,1,0,1,1
"('55.703641', '37.790934')",4.699883128474867,0,0,0,1,0,2
"('55.694096', '37.81723')",3.8231233664388333,0,0,0,1,0,2
"('55.70041', '37.809479')",3.7903037887771016,0,0,0,1,0,2
"('55.712409', '37.803657')",3.6796224896975835,0,0,0,1,0,2
"('55.704002', '37.813073')",3.400530615825873,0,0,0,1,0,2
"('55.67559', '37.465694')",7.264266117883059,0,0,0,0,1,2
"('55.675103', '37.499516')",7.430912987245649,0,0,0,0,1,2
"('55.661328', '37.468308')",8.835579333847608,0,0,0,0,1,2
"('55.67558', '37.475612')",7.2343660650196755,0,0,0,0,1,2
"('55.665492', '37.498743')",8.474702036098545,0,0,0,0,1,2
"('55.667126', '37.495132')",8.259918013467045,0,0,0,0,1,2
"('55.608139', '37.58597')",4.245375519540634,0,0,0,1,0,1
"('55.61545', '37.587723')",4.036444692009164,0,0,0,1,0,1
"('55.881177', '37.5349')",12.234879442523889,0,0,0,0,0,1
"('55.495937', '37.519247')",2417.0163302728174,0,0,0,0,0,0
"('55.497256', '37.519036')",2417.09100210504,0,0,0,0,0,0
"('55.498654', '36.9174438')",2476.4066661781953,0,0,0,0,0,0
"('55.504986', '37.534794')",14.427944467546164,0,0,0,0,0,1
"('55.508542', '37.581629')",12.791202113488831,0,0,0,0,0,1
"('55.520161', '37.212217')",29.647346064984802,0,0,0,0,0,0
"('55.532666', '37.521408')",12.425263706791917,0,0,0,0,0,1
"('55.53827', '37.51017')",12.461956257244745,0,0,0,0,0,1
"('55.539732', '37.581271')",9.618153493684192,0,0,0,0,1,0
"('55.540928', '37.57667')",9.639460892175425,0,0,0,0,1,0
"('55.541504', '37.57544')",9.622215027529261,0,0,0,0,1,0
"('55.54193', '37.560745')",10.078706188386446,0,0,0,0,0,1
"('55.543516', '37.511544')",11.99741266283223,0,0,0,0,0,1
"('55.5437', '37.483508')",13.341857154605915,0,0,0,0,0,1
"('55.544255', '37.52324')",11.406445589085934,0,0,0,0,0,1
"('55.54753', '37.323517')",22.07276072998268,0,0,0,0,0,0
"('55.547712', '37.487459')",12.874119030351368,0,0,0,0,0,1
"('55.5479124', '37.5569644')",9.683887683645638,0,0,0,0,1,0
"('55.548894', '37.53835')",10.370033441915561,0,0,0,0,0,1
"('55.54921', '37.556559')",9.586583752649876,0,0,0,0,1,0
"('55.549725', '37.489455')",12.640030994781066,0,0,0,0,0,1
"('55.554236', '37.465838')",13.611199568247994,0,0,0,0,0,1
"('55.565136', '37.576405')",7.421063722800742,0,0,0,0,1,0
"('55.57462', '37.469227')",12.40963065856463,0,0,0,0,0,1
"('55.585067', '37.602067')",4.683426908159852,0,0,0,1,0,1
"('55.587285', '37.456981')",12.696638470203212,0,0,0,0,0,1
"('55.589198', '37.602714')",4.32304071338898,0,0,0,1,0,1
"('55.590343', '37.606334')",4.071302081123371,0,0,0,1,0,1
"('55.593735', '37.596184')",4.313266845931976,0,0,0,1,0,1
"('55.594102', '37.664976')",2.61193313000186,0,0,1,0,1,0
"('55.598405', '37.519476')",8.57302494760793,0,0,0,0,1,0
"('55.601004', '37.717178')",4.462016866566812,0,0,0,1,0,1
"('55.602615', '37.584515')",4.505051195013338,0,0,0,1,0,1
"('55.604692', '37.661105')",1.4239738273310687,0,0,1,0,1,0
"('55.604866', '37.55593')",6.1729096233915515,0,0,0,0,1,0
"('55.605583', '37.743668')",5.914098101989436,0,0,0,0,1,1
"('55.605858', '37.664731')",1.4244762744734887,0,0,1,0,1,0
"('55.606131', '37.411705')",15.170565147833232,0,0,0,0,0,0
"('55.606945', '37.72538')",4.755469275138782,0,0,0,1,0,1
"('55.607377', '37.705023')",3.501349035392587,0,0,0,1,0,1
"('55.607377', '37.712749')",3.9704570932601175,0,0,0,1,0,1
"('55.607956', '37.729035')",4.9579408452778555,0,0,0,1,0,2
"('55.608348', '37.546417')",6.697866692903767,0,0,0,0,1,0
"('55.608389', '37.613683')",2.557696620976605,0,0,1,0,1,0
"('55.608816', '37.535412')",7.379649023050658,0,0,0,0,1,0
"('55.612506', '37.749863')",6.196170431447784,0,0,0,0,1,1
"('55.6131349', '37.7484728')",6.10424220230042,0,0,0,0,1,1
"('55.615967', '37.546543')",6.630076844327524,0,0,0,0,1,1
"('55.616127', '37.756587')",6.6048986335499995,0,0,0,0,1,1
"('55.617378', '37.411463')",14.30944564795927,0,0,0,0,0,1
"('55.618336', '37.74964')",6.170966391981333,0,0,0,0,1,1
"('55.618679', '37.586006')",4.15144157163473,0,0,0,1,0,1
"('55.618761', '37.263555')",19.056259667081605,0,0,0,0,0,0
"('55.619467', '37.415344')",14.017828018919055,0,0,0,0,0,2
"('55.621333', '37.303602')",17.156210444571734,0,0,0,0,0,0
"('55.623238', '37.588825')",4.039130201418673,0,0,0,1,0,2
"('55.623427', '37.697963')",3.015818116433092,0,0,0,1,0,2
"('55.62451', '37.652077')",0.9100425773249885,0,1,0,1,0,1
"('55.627397', '37.718471')",4.37923060323301,0,0,0,1,0,2
"('55.627663', '37.488953')",10.334356915304978,0,0,0,0,0,2
"('55.62883', '37.512937')",8.855913100652527,0,0,0,0,1,1
"('55.628932', '37.341843')",15.035632701282388,0,0,0,0,0,0
"('55.630085', '37.655463')",1.548160289954475,0,0,1,0,1,0
